Apothesis build on Wed Mar 22 11:03:20 2023
-------------------------------------------------

End time 1000.000000 sec
Temperature 1000.000000 K
Pressure 101325.000000 P
Random init num 0
Lattice SimpleCubic 100 100 
 
Processes
CO + * -> CO* constant 0.80 
CO* + O* -> CO2* constant 1.e+15 
O2 + 2* -> 2O* constant 0.050 all 


********************************************************************
Time (s)	Growth rate (ML/s)	RMS (-)	Micro-roughness (-)	O2 + 2* -> 2O* (4 N)	O2 + 2* -> 2O* (3 N)	O2 + 2* -> 2O* (1 N)	O2 + 2* -> 2O* (0 N)	CO* + O* -> CO2*	O2 + 2* -> 2O* (2 N)	CO + * -> CO*	O2 + 2* -> 2O* (4 N) (class size)	O2 + 2* -> 2O* (3 N) (class size)	O2 + 2* -> 2O* (1 N) (class size)	O2 + 2* -> 2O* (0 N) (class size)	CO* + O* -> CO2* (class size)	O2 + 2* -> 2O* (2 N) (class size)	CO + * -> CO* (class size)	O* (coverage)	CO* (coverage)	
2.70937233896164	0.013839	10.238799	1.675600	397	350	145	0	2298	301	10446	0	12	566	1051	0	135	1764	0.008800	0.814800	
2.81041391456557	0.011876	10.240049	1.677400	397	350	146	0	2310	302	10581	0	12	508	1007	0	122	1649	0.008000	0.827100	
2.91125686452619	0.008925	10.241020	1.680200	397	350	149	0	2319	303	10713	0	9	449	977	0	92	1527	0.007900	0.839400	
3.01140047045658	0.004993	10.241533	1.680600	397	351	149	0	2324	305	10839	0	8	386	940	0	71	1405	0.008000	0.851500	
3.11164070700033	0.014964	10.243110	1.684000	397	351	153	0	2339	305	10960	0	6	348	896	0	56	1306	0.007300	0.862100	
3.21378473990277	0.004895	10.243632	1.684800	397	351	154	0	2344	305	11050	0	3	305	865	0	51	1224	0.007000	0.870600	
3.31640173847174	0.003898	10.244052	1.685000	397	351	155	0	2348	305	11147	0	2	260	825	0	46	1133	0.006800	0.879900	
3.41688126084878	0.007962	10.244882	1.686000	397	351	157	0	2356	306	11237	0	3	235	778	0	37	1053	0.006600	0.888100	
3.51689584157572	0.003999	10.245301	1.686400	397	352	157	0	2360	306	11317	0	1	213	738	0	27	979	0.006400	0.895700	
3.62174760733902	0.004769	10.245814	1.688000	397	352	160	0	2365	306	11399	0	1	169	710	0	21	901	0.006500	0.903400	
3.72225584155845	0.000000	10.245814	1.688000	397	352	160	0	2365	306	11469	0	0	156	657	0	18	831	0.006500	0.910400	
3.82243865507626	0.003993	10.246224	1.688200	397	352	161	0	2369	306	11530	0	0	140	619	0	17	776	0.006300	0.916100	
3.92584353369494	0.003868	10.246634	1.688800	397	352	162	0	2373	306	11591	0	0	118	588	0	15	721	0.006100	0.921800	
4.0264874656923	0.001987	10.246839	1.688800	397	352	162	0	2375	306	11642	0	0	112	550	0	12	674	0.005900	0.926700	
4.13018078850545	0.002893	10.247165	1.689200	397	352	162	0	2378	307	11700	0	1	103	511	0	5	620	0.005800	0.932200	
4.23233171049003	0.003916	10.247605	1.690600	397	352	162	0	2382	307	11748	0	0	94	480	0	6	580	0.005400	0.936600	
4.33237158971848	0.001999	10.247829	1.690800	397	352	162	0	2384	307	11792	0	0	88	446	0	6	540	0.005200	0.940800	
4.43488574100349	0.002926	10.248156	1.691600	397	352	162	0	2387	307	11833	0	0	82	417	0	6	505	0.004900	0.944600	
4.53749504469828	0.002924	10.248463	1.691600	397	352	163	0	2390	308	11869	0	0	68	398	0	5	471	0.005000	0.947900	
4.6395777608705	0.002939	10.248780	1.692000	397	352	164	0	2393	308	11911	0	0	56	373	0	4	433	0.004900	0.951800	
4.74246208193627	0.001944	10.249005	1.692400	397	352	164	0	2395	308	11946	0	0	52	347	0	3	402	0.004700	0.955100	
4.84357586660238	0.000989	10.249117	1.692600	397	352	165	0	2396	308	11984	0	0	46	316	0	2	364	0.004800	0.958800	
4.94804710315762	0.000957	10.249229	1.692800	397	352	165	0	2397	308	12007	0	0	42	298	0	3	343	0.004700	0.961000	
5.04841699494586	0.000996	10.249341	1.693000	397	352	165	0	2398	308	12040	0	0	38	271	0	3	312	0.004600	0.964200	
5.15024500002371	0.000982	10.249454	1.693400	397	352	165	0	2399	308	12071	0	0	32	248	0	3	283	0.004500	0.967200	
5.25124389595712	0.001980	10.249668	1.693400	397	352	165	0	2401	308	12098	0	0	24	232	0	4	260	0.004300	0.969700	
5.35846532856706	0.000000	10.249668	1.693400	397	352	165	0	2401	308	12116	0	0	22	216	0	4	242	0.004300	0.971500	
5.46299493869848	0.000000	10.249668	1.693400	397	352	165	0	2401	308	12133	0	0	18	203	0	4	225	0.004300	0.973200	
5.56878421205637	0.000945	10.249771	1.693200	397	352	165	0	2402	308	12152	0	0	16	189	0	3	208	0.004200	0.975000	
5.68725157973115	0.001688	10.249995	1.693600	397	352	165	0	2404	308	12161	0	0	16	184	0	3	203	0.004000	0.975700	
5.79853817548434	0.000000	10.249995	1.693600	397	352	165	0	2404	308	12172	0	0	16	174	0	2	192	0.004000	0.976800	
5.90760631575454	0.000917	10.250107	1.693800	397	352	165	0	2405	308	12191	0	0	14	159	0	2	175	0.003900	0.978600	
6.00974430785283	0.000979	10.250210	1.693800	397	352	165	0	2406	308	12202	0	0	12	153	0	1	166	0.003800	0.979600	
6.11148666104377	0.000000	10.250210	1.693800	397	352	165	0	2406	308	12219	0	0	10	138	0	1	149	0.003800	0.981300	
6.21689165876912	0.000000	10.250210	1.693800	397	352	165	0	2406	308	12228	0	0	8	131	0	1	140	0.003800	0.982200	
6.33153738536893	0.000000	10.250210	1.693800	397	352	165	0	2406	308	12234	0	0	8	125	0	1	134	0.003800	0.982800	
6.44147823155759	0.000910	10.250322	1.694000	397	352	165	0	2407	308	12247	0	0	6	116	0	1	123	0.003700	0.984000	
6.54634444440431	0.000000	10.250322	1.694000	397	352	165	0	2407	308	12258	0	0	4	108	0	0	112	0.003700	0.985100	
6.64732660588924	0.000000	10.250322	1.694000	397	352	165	0	2407	308	12268	0	0	4	98	0	0	102	0.003700	0.986100	
6.75147068035511	0.000000	10.250322	1.694000	397	352	165	0	2407	308	12280	0	0	2	88	0	0	90	0.003700	0.987300	
6.88303360516981	0.000000	10.250322	1.694000	397	352	165	0	2407	308	12285	0	0	2	83	0	0	85	0.003700	0.987800	
7.02009183037951	0.000000	10.250322	1.694000	397	352	165	0	2407	308	12296	0	0	2	72	0	0	74	0.003700	0.988900	
7.12513815822847	0.000000	10.250322	1.694000	397	352	165	0	2407	308	12302	0	0	2	66	0	0	68	0.003700	0.989500	
7.23179334646292	0.000000	10.250322	1.694000	397	352	165	0	2407	308	12312	0	0	2	56	0	0	58	0.003700	0.990500	
7.33953113146347	0.000000	10.250322	1.694000	397	352	165	0	2407	308	12317	0	0	0	53	0	0	53	0.003700	0.991000	
7.47817642032438	0.000000	10.250322	1.694000	397	352	165	0	2407	308	12321	0	0	0	49	0	0	49	0.003700	0.991400	
7.60840403510101	0.000000	10.250322	1.694000	397	352	165	0	2407	308	12324	0	0	0	46	0	0	46	0.003700	0.991700	
7.71096472435615	0.000000	10.250322	1.694000	397	352	165	0	2407	308	12330	0	0	0	40	0	0	40	0.003700	0.992300	
7.81962667878884	0.000000	10.250322	1.694000	397	352	165	0	2407	308	12334	0	0	0	36	0	0	36	0.003700	0.992700	
7.95212454779987	0.000000	10.250322	1.694000	397	352	165	0	2407	308	12335	0	0	0	35	0	0	35	0.003700	0.992800	
8.05479806417979	0.000000	10.250322	1.694000	397	352	165	0	2407	308	12341	0	0	0	29	0	0	29	0.003700	0.993400	
8.16450948470234	0.000000	10.250322	1.694000	397	352	165	0	2407	308	12344	0	0	0	26	0	0	26	0.003700	0.993700	
8.27324764912785	0.000000	10.250322	1.694000	397	352	165	0	2407	308	12346	0	0	0	24	0	0	24	0.003700	0.993900	
8.40014327265059	0.000000	10.250322	1.694000	397	352	165	0	2407	308	12349	0	0	0	21	0	0	21	0.003700	0.994200	
8.54247134800837	0.000000	10.250322	1.694000	397	352	165	0	2407	308	12351	0	0	0	19	0	0	19	0.003700	0.994400	
8.77321005283118	0.000000	10.250322	1.694000	397	352	165	0	2407	308	12353	0	0	0	17	0	0	17	0.003700	0.994600	
9.06251893410238	0.000000	10.250322	1.694000	397	352	165	0	2407	308	12357	0	0	0	13	0	0	13	0.003700	0.995000	
9.24091388496486	0.000000	10.250322	1.694000	397	352	165	0	2407	308	12359	0	0	0	11	0	0	11	0.003700	0.995200	
9.48150856933383	0.000000	10.250322	1.694000	397	352	165	0	2407	308	12362	0	0	0	8	0	0	8	0.003700	0.995500	
9.58928491815518	0.000000	10.250322	1.694000	397	352	165	0	2407	308	12363	0	0	0	7	0	0	7	0.003700	0.995600	
9.73261690531541	0.000000	10.250322	1.694000	397	352	165	0	2407	308	12364	0	0	0	6	0	0	6	0.003700	0.995700	
10.255855559592	0.000000	10.250322	1.694000	397	352	165	0	2407	308	12365	0	0	0	5	0	0	5	0.003700	0.995800	
10.8223589152329	0.000000	10.250322	1.694000	397	352	165	0	2407	308	12366	0	0	0	4	0	0	4	0.003700	0.995900	
10.9930673233053	0.000000	10.250322	1.694000	397	352	165	0	2407	308	12367	0	0	0	3	0	0	3	0.003700	0.996000	
12.1835401194689	0.000000	10.250322	1.694000	397	352	165	0	2407	308	12368	0	0	0	2	0	0	2	0.003700	0.996100	
12.2896587652807	0.000000	10.250322	1.694000	397	352	165	0	2407	308	12369	0	0	0	1	0	0	1	0.003700	0.996200	
inf	0.000000	10.250322	1.694000	397	352	165	0	2407	308	12370	0	0	0	0	0	0	0	0.003700	0.996300	
inf	0.000000	10.250322	1.694000	397	352	165	0	2407	308	12370	0	0	0	0	0	0	0	0.003700	0.996300	
