Apothesis build on Wed Mar 22 11:03:20 2023
-------------------------------------------------

End time 1000.000000 sec
Temperature 1000.000000 K
Pressure 101325.000000 P
Random init num 0
Lattice SimpleCubic 100 100 
 
Processes
CO + * -> CO* constant 0.90 
CO* + O* -> CO2* constant 1.e+15 
O2 + 2* -> 2O* constant 0.025 all 


********************************************************************
Time (s)	Growth rate (ML/s)	RMS (-)	Micro-roughness (-)	O2 + 2* -> 2O* (4 N)	O2 + 2* -> 2O* (3 N)	O2 + 2* -> 2O* (1 N)	O2 + 2* -> 2O* (0 N)	CO* + O* -> CO2*	O2 + 2* -> 2O* (2 N)	CO + * -> CO*	O2 + 2* -> 2O* (4 N) (class size)	O2 + 2* -> 2O* (3 N) (class size)	O2 + 2* -> 2O* (1 N) (class size)	O2 + 2* -> 2O* (0 N) (class size)	CO* + O* -> CO2* (class size)	O2 + 2* -> 2O* (2 N) (class size)	CO + * -> CO* (class size)	O* (coverage)	CO* (coverage)	
2.308328965314	0.004929	10.107715	1.347400	204	138	65	0	1031	113	9488	0	10	500	918	0	106	1534	0.000900	0.845700	
2.40952762084192	0.003953	10.108130	1.348400	204	138	66	0	1035	114	9613	0	7	437	893	0	76	1413	0.000900	0.857800	
2.50973469159709	0.001996	10.108338	1.349000	204	138	66	0	1037	115	9734	0	4	376	851	0	63	1294	0.000900	0.869700	
2.60999740052943	0.002992	10.108650	1.349800	204	138	67	0	1040	115	9848	0	3	335	799	0	47	1184	0.000800	0.880800	
2.71033883216848	0.005980	10.109273	1.351600	204	138	70	0	1046	115	9948	0	2	288	756	0	44	1090	0.000800	0.890200	
2.81521371026614	0.001907	10.109481	1.352000	204	138	70	0	1048	116	10028	0	2	260	719	0	31	1012	0.000800	0.898000	
2.91651737182811	0.004936	10.110000	1.353400	204	138	72	0	1053	116	10126	0	1	225	673	0	21	920	0.000700	0.907300	
3.0169605806187	0.001991	10.110208	1.354000	204	138	73	0	1055	116	10202	0	0	184	642	0	20	846	0.000700	0.914700	
3.11761558702183	0.002980	10.110529	1.354600	204	138	73	0	1058	116	10275	0	0	156	606	0	17	779	0.000400	0.921700	
3.2178048646396	0.001996	10.110747	1.355000	204	138	73	0	1060	116	10341	0	0	138	565	0	14	717	0.000200	0.928100	
3.31939248669398	0.000000	10.110747	1.355000	204	138	73	0	1060	116	10395	0	0	118	535	0	10	663	0.000200	0.933500	
3.42066579422645	0.000000	10.110747	1.355000	204	138	73	0	1060	116	10445	0	0	100	505	0	8	613	0.000200	0.938500	
3.5225537513065	0.000000	10.110747	1.355000	204	138	73	0	1060	116	10501	0	0	80	471	0	6	557	0.000200	0.944100	
3.62462095099961	0.000000	10.110747	1.355000	204	138	73	0	1060	116	10562	0	0	62	430	0	4	496	0.000200	0.950200	
3.72775598111483	0.000000	10.110747	1.355000	204	138	73	0	1060	116	10602	0	0	50	402	0	4	456	0.000200	0.954200	
3.82930936889367	0.001969	10.110954	1.355600	204	138	74	0	1062	116	10638	0	0	50	368	0	4	422	0.000200	0.957600	
3.93200057234527	0.001948	10.111162	1.355800	204	138	75	0	1064	116	10672	0	0	48	340	0	2	390	0.000200	0.960800	
4.03219535885424	0.000000	10.111162	1.355800	204	138	75	0	1064	116	10716	0	0	30	314	0	2	346	0.000200	0.965200	
4.13394990913388	0.000000	10.111162	1.355800	204	138	75	0	1064	116	10737	0	0	24	299	0	2	325	0.000200	0.967300	
4.23543842909142	0.000000	10.111162	1.355800	204	138	75	0	1064	116	10774	0	0	20	266	0	2	288	0.000200	0.971000	
4.33827760647449	0.000000	10.111162	1.355800	204	138	75	0	1064	116	10804	0	0	12	245	0	1	258	0.000200	0.974000	
4.44452524939581	0.000000	10.111162	1.355800	204	138	75	0	1064	116	10827	0	0	8	227	0	0	235	0.000200	0.976300	
4.54915609535322	0.000000	10.111162	1.355800	204	138	75	0	1064	116	10848	0	0	8	206	0	0	214	0.000200	0.978400	
4.65554034553175	0.000000	10.111162	1.355800	204	138	75	0	1064	116	10868	0	0	6	188	0	0	194	0.000200	0.980400	
4.77929965746885	0.000000	10.111162	1.355800	204	138	75	0	1064	116	10889	0	0	4	169	0	0	173	0.000200	0.982500	
4.909738572272	0.000000	10.111162	1.355800	204	138	75	0	1064	116	10905	0	0	4	153	0	0	157	0.000200	0.984100	
5.01672089816035	0.000000	10.111162	1.355800	204	138	75	0	1064	116	10918	0	0	2	142	0	0	144	0.000200	0.985400	
5.12763961858956	0.000000	10.111162	1.355800	204	138	75	0	1064	116	10927	0	0	2	133	0	0	135	0.000200	0.986300	
5.25680401710346	0.000000	10.111162	1.355800	204	138	75	0	1064	116	10939	0	0	0	123	0	0	123	0.000200	0.987500	
5.35773638918647	0.000000	10.111162	1.355800	204	138	75	0	1064	116	10949	0	0	0	113	0	0	113	0.000200	0.988500	
5.46065223169727	0.000000	10.111162	1.355800	204	138	75	0	1064	116	10959	0	0	0	103	0	0	103	0.000200	0.989500	
5.57586824739162	0.000000	10.111162	1.355800	204	138	75	0	1064	116	10964	0	0	0	98	0	0	98	0.000200	0.990000	
5.68058886359469	0.000000	10.111162	1.355800	204	138	75	0	1064	116	10972	0	0	0	90	0	0	90	0.000200	0.990800	
5.80208687071804	0.000000	10.111162	1.355800	204	138	75	0	1064	116	10982	0	0	0	80	0	0	80	0.000200	0.991800	
5.92991914281746	0.000000	10.111162	1.355800	204	138	75	0	1064	116	10989	0	0	0	73	0	0	73	0.000200	0.992500	
6.04151377924214	0.000000	10.111162	1.355800	204	138	75	0	1064	116	10993	0	0	0	69	0	0	69	0.000200	0.992900	
6.15030746293665	0.000000	10.111162	1.355800	204	138	75	0	1064	116	11001	0	0	0	61	0	0	61	0.000200	0.993700	
6.25279364302677	0.000000	10.111162	1.355800	204	138	75	0	1064	116	11011	0	0	0	51	0	0	51	0.000200	0.994700	
6.35663439505221	0.000000	10.111162	1.355800	204	138	75	0	1064	116	11016	0	0	0	46	0	0	46	0.000200	0.995200	
6.46093652222673	0.000000	10.111162	1.355800	204	138	75	0	1064	116	11022	0	0	0	40	0	0	40	0.000200	0.995800	
6.64032797115089	0.000000	10.111162	1.355800	204	138	75	0	1064	116	11025	0	0	0	37	0	0	37	0.000200	0.996100	
6.75729518258534	0.000000	10.111162	1.355800	204	138	75	0	1064	116	11027	0	0	0	35	0	0	35	0.000200	0.996300	
6.86534690388412	0.000000	10.111162	1.355800	204	138	75	0	1064	116	11032	0	0	0	30	0	0	30	0.000200	0.996800	
7.10604606770204	0.000000	10.111162	1.355800	204	138	75	0	1064	116	11037	0	0	0	25	0	0	25	0.000200	0.997300	
7.22950465408901	0.000000	10.111162	1.355800	204	138	75	0	1064	116	11038	0	0	0	24	0	0	24	0.000200	0.997400	
7.34494494561586	0.000000	10.111162	1.355800	204	138	75	0	1064	116	11040	0	0	0	22	0	0	22	0.000200	0.997600	
7.46835295416644	0.000000	10.111162	1.355800	204	138	75	0	1064	116	11041	0	0	0	21	0	0	21	0.000200	0.997700	
7.61981063610095	0.000000	10.111162	1.355800	204	138	75	0	1064	116	11043	0	0	0	19	0	0	19	0.000200	0.997900	
7.77932340406028	0.000000	10.111162	1.355800	204	138	75	0	1064	116	11045	0	0	0	17	0	0	17	0.000200	0.998100	
7.89510545705402	0.000000	10.111162	1.355800	204	138	75	0	1064	116	11048	0	0	0	14	0	0	14	0.000200	0.998400	
8.02025553239341	0.000000	10.111162	1.355800	204	138	75	0	1064	116	11050	0	0	0	12	0	0	12	0.000200	0.998600	
8.1524742794819	0.000000	10.111162	1.355800	204	138	75	0	1064	116	11051	0	0	0	11	0	0	11	0.000200	0.998700	
8.29993246605287	0.000000	10.111162	1.355800	204	138	75	0	1064	116	11052	0	0	0	10	0	0	10	0.000200	0.998800	
8.6649138551976	0.000000	10.111162	1.355800	204	138	75	0	1064	116	11053	0	0	0	9	0	0	9	0.000200	0.998900	
8.78309079000205	0.000000	10.111162	1.355800	204	138	75	0	1064	116	11054	0	0	0	8	0	0	8	0.000200	0.999000	
9.2912361272211	0.000000	10.111162	1.355800	204	138	75	0	1064	116	11055	0	0	0	7	0	0	7	0.000200	0.999100	
9.42970464877198	0.000000	10.111162	1.355800	204	138	75	0	1064	116	11056	0	0	0	6	0	0	6	0.000200	0.999200	
9.72480863576627	0.000000	10.111162	1.355800	204	138	75	0	1064	116	11057	0	0	0	5	0	0	5	0.000200	0.999300	
9.96456773722922	0.000000	10.111162	1.355800	204	138	75	0	1064	116	11059	0	0	0	3	0	0	3	0.000200	0.999500	
12.6009361391167	0.000000	10.111162	1.355800	204	138	75	0	1064	116	11061	0	0	0	1	0	0	1	0.000200	0.999700	
inf	0.000000	10.111162	1.355800	204	138	75	0	1064	116	11062	0	0	0	0	0	0	0	0.000200	0.999800	
inf	0.000000	10.111162	1.355800	204	138	75	0	1064	116	11062	0	0	0	0	0	0	0	0.000200	0.999800	
