Apothesis build on Wed Mar 22 11:03:20 2023
-------------------------------------------------

End time 1000.000000 sec
Temperature 1000.000000 K
Pressure 101325.000000 P
Random init num 0
Lattice SimpleCubic 100 100 
 
Processes
CO + * -> CO* constant 0.5000000000000000277555756156 
CO* + O* -> CO2* constant 1.e+15 
O2 + 2* -> 2O* constant 0.1249999999999999930611060961 all 


********************************************************************
Time (s)	Growth rate (ML/s)	RMS (-)	Micro-roughness (-)	O2 + 2* -> 2O* (4 N)	O2 + 2* -> 2O* (3 N)	O2 + 2* -> 2O* (2 N)	O2 + 2* -> 2O* (1 N)	CO* + O* -> CO2*	O2 + 2* -> 2O* (0 N)	CO + * -> CO*	O2 + 2* -> 2O* (4 N) (class size)	O2 + 2* -> 2O* (3 N) (class size)	O2 + 2* -> 2O* (2 N) (class size)	O2 + 2* -> 2O* (1 N) (class size)	CO* + O* -> CO2* (class size)	O2 + 2* -> 2O* (0 N) (class size)	CO + * -> CO* (class size)	O* (coverage)	CO* (coverage)	
5.72263401750468	0.043975	10.739162	2.364600	966	902	1127	1166	7176	0	13496	0	8	90	718	0	1718	2534	0.114600	0.632000	
5.82286914950304	0.037911	10.743044	2.366600	966	902	1129	1171	7214	0	13614	0	9	89	685	0	1695	2478	0.112200	0.640000	
5.92354156763466	0.047679	10.747967	2.369400	966	902	1130	1181	7262	0	13754	0	7	85	669	0	1651	2412	0.109600	0.649200	
6.02621363608046	0.048699	10.753102	2.372600	966	903	1133	1192	7312	0	13882	0	3	83	655	0	1613	2354	0.107600	0.657000	
6.12645717801984	0.040900	10.757337	2.377600	966	903	1136	1203	7353	0	13986	0	3	75	629	0	1597	2304	0.106300	0.663300	
6.22678621663255	0.040866	10.761552	2.382200	966	903	1140	1207	7394	0	14092	0	1	82	617	0	1564	2264	0.103800	0.669800	
6.32738733648996	0.050695	10.766833	2.387800	966	903	1141	1218	7445	0	14208	0	1	72	601	0	1552	2226	0.101100	0.676300	
6.42743370010475	0.039981	10.770938	2.392200	966	903	1143	1223	7485	0	14327	0	2	68	588	0	1515	2173	0.098500	0.684200	
6.52956592385178	0.048956	10.776043	2.396200	966	903	1148	1235	7535	0	14461	0	2	69	548	0	1486	2105	0.096900	0.692600	
6.62988543260232	0.032895	10.779453	2.401800	966	903	1150	1243	7568	0	14557	0	2	60	524	0	1469	2055	0.095600	0.698900	
6.73068013450147	0.034724	10.783056	2.404400	966	903	1152	1248	7603	0	14675	0	2	60	494	0	1437	1993	0.093500	0.707200	
6.83302295823956	0.033222	10.786515	2.406200	966	903	1153	1256	7637	0	14766	0	1	59	479	0	1413	1952	0.091900	0.712900	
6.93355127855381	0.035811	10.790297	2.410000	966	903	1154	1260	7673	0	14872	0	1	59	475	0	1373	1908	0.089300	0.719900	
7.03433160570042	0.022822	10.792701	2.413000	966	903	1154	1267	7696	0	14962	0	0	54	454	0	1342	1850	0.088400	0.726600	
7.13484335893675	0.029847	10.795758	2.414600	966	903	1156	1274	7726	0	15054	0	0	54	428	0	1318	1800	0.087200	0.732800	
7.23505039483877	0.020957	10.797884	2.415600	966	903	1157	1278	7747	0	15135	0	0	49	412	0	1290	1751	0.086100	0.738800	
7.33658586707415	0.028561	10.800907	2.419200	966	903	1158	1283	7776	0	15216	0	0	49	410	0	1257	1716	0.084400	0.744000	
7.43684022079512	0.020947	10.803097	2.421600	966	903	1160	1288	7797	0	15298	0	0	45	388	0	1229	1662	0.083700	0.750100	
7.53703281602067	0.029942	10.806142	2.423000	966	903	1161	1291	7827	0	15385	0	0	49	374	0	1204	1627	0.081500	0.755800	
7.63738366948977	0.026906	10.808968	2.426200	966	903	1164	1297	7854	0	15464	0	0	44	348	0	1192	1584	0.080600	0.761000	
7.73840589190393	0.027717	10.811910	2.430400	966	903	1164	1304	7882	0	15549	0	0	41	330	0	1170	1541	0.079200	0.766700	
7.8398220910222	0.019721	10.813963	2.430800	966	903	1164	1313	7902	0	15611	0	0	42	320	0	1139	1501	0.079000	0.770900	
7.94148216516433	0.021641	10.816256	2.434200	966	903	1165	1317	7924	0	15686	0	0	38	306	0	1116	1460	0.077800	0.776200	
8.04210219393173	0.017889	10.818087	2.435600	966	903	1165	1323	7942	0	15760	0	0	34	284	0	1092	1410	0.077200	0.781800	
8.14321218235191	0.023737	10.820555	2.437000	966	903	1165	1327	7966	0	15833	0	0	32	274	0	1071	1377	0.075600	0.786700	
8.24345914295671	0.030924	10.823784	2.440800	966	903	1169	1333	7997	0	15900	0	1	27	273	0	1051	1352	0.074500	0.790300	
8.34895781369463	0.020853	10.826084	2.443400	966	903	1170	1339	8019	0	15977	0	1	25	261	0	1018	1305	0.073700	0.795800	
8.45051210631416	0.021663	10.828338	2.444800	966	903	1171	1342	8041	0	16040	0	1	20	255	0	1002	1278	0.072300	0.799900	
8.55215335831281	0.012790	10.829672	2.445400	966	903	1171	1345	8054	0	16103	0	0	17	238	0	980	1235	0.071600	0.804900	
8.65419783439803	0.012740	10.831016	2.445400	966	903	1172	1349	8067	0	16162	0	0	20	228	0	944	1192	0.071300	0.809500	
8.75603713588937	0.015711	10.832677	2.447400	966	903	1172	1351	8083	0	16217	0	0	18	214	0	933	1165	0.070100	0.813400	
8.85841906619326	0.021488	10.834976	2.449600	966	903	1173	1353	8105	0	16278	0	0	17	212	0	913	1142	0.068500	0.817300	
8.96131009826333	0.014579	10.836522	2.451000	966	903	1175	1353	8120	0	16326	0	0	15	206	0	899	1120	0.067400	0.820600	
9.06186431624297	0.017901	10.838321	2.450600	966	903	1176	1355	8138	0	16388	0	0	15	184	0	889	1088	0.066200	0.825000	
9.16290821345586	0.009897	10.839382	2.451800	966	903	1176	1358	8148	0	16441	0	0	12	176	0	861	1049	0.065800	0.829300	
9.2630609212888	0.011982	10.840637	2.453400	966	903	1177	1358	8160	0	16499	0	0	13	168	0	832	1013	0.064800	0.833900	
9.36306448033066	0.007000	10.841351	2.453200	966	903	1177	1358	8167	0	16556	0	0	11	156	0	803	970	0.064100	0.838900	
9.46579511342694	0.013628	10.842781	2.452600	966	903	1177	1361	8181	0	16607	0	0	14	150	0	777	941	0.063300	0.842600	
9.56608014972691	0.015955	10.844441	2.453600	966	903	1177	1363	8197	0	16656	0	1	13	153	0	753	920	0.062100	0.845900	
9.66761865348555	0.014773	10.845985	2.454600	966	903	1177	1367	8212	0	16704	0	1	11	149	0	733	894	0.061400	0.849200	
9.77216743645948	0.007652	10.846797	2.454400	966	903	1177	1367	8220	0	16752	0	1	11	143	0	707	862	0.060600	0.853200	
9.87410112636209	0.007848	10.847617	2.455600	966	903	1177	1369	8228	0	16787	0	1	9	127	0	702	839	0.060200	0.855900	
9.97561876395009	0.014776	10.849143	2.456000	966	903	1177	1372	8243	0	16836	0	1	11	123	0	679	814	0.059300	0.859300	
10.080642221502	0.015235	10.850765	2.456400	966	903	1177	1374	8259	0	16876	0	1	9	117	0	675	802	0.058100	0.861700	
10.1819645409402	0.005922	10.851392	2.456800	966	903	1177	1374	8265	0	16907	0	1	7	113	0	662	783	0.057500	0.864200	
10.2821929567284	0.016961	10.853129	2.458000	966	903	1177	1375	8282	0	16958	0	1	7	113	0	643	764	0.056000	0.867600	
10.3835727060304	0.008878	10.854045	2.458200	966	903	1178	1376	8291	0	16997	0	1	6	115	0	617	739	0.055500	0.870600	
10.4842299404236	0.005961	10.854690	2.459200	966	903	1178	1377	8297	0	17028	0	1	7	109	0	601	718	0.055100	0.873100	
10.5864924469415	0.003912	10.855096	2.459200	966	903	1178	1377	8301	0	17061	0	1	7	99	0	586	693	0.054700	0.876000	
10.6864951487159	0.008000	10.855906	2.458800	966	903	1179	1378	8309	0	17102	0	1	6	93	0	564	664	0.054300	0.879300	
10.7872809789101	0.011906	10.857122	2.459400	966	903	1179	1380	8321	0	17143	0	1	5	85	0	552	643	0.053500	0.882200	
10.8874703641814	0.013974	10.858531	2.458800	966	903	1179	1382	8335	0	17185	0	1	10	85	0	529	625	0.052500	0.885000	
10.9880958214533	0.006956	10.859273	2.459400	966	903	1179	1382	8342	0	17218	0	1	6	81	0	518	606	0.051800	0.887600	
11.0898938618773	0.005894	10.859871	2.459000	966	903	1179	1383	8348	0	17243	0	1	6	77	0	507	591	0.051400	0.889500	
11.19438413069	0.009570	10.860893	2.459200	966	903	1179	1385	8358	0	17279	0	2	9	82	0	478	571	0.050800	0.892100	
11.3007043001512	0.007524	10.861713	2.459600	966	903	1179	1386	8366	0	17308	0	2	10	86	0	458	556	0.050200	0.894200	
11.4017278235974	0.007919	10.862523	2.459000	966	903	1179	1389	8374	0	17336	0	1	11	73	0	453	538	0.050000	0.896200	
11.5026636637568	0.003963	10.862928	2.459200	966	903	1179	1390	8378	0	17363	0	1	12	73	0	431	517	0.049800	0.898500	
11.6090693299585	0.008458	10.863844	2.459800	966	903	1179	1391	8387	0	17391	0	1	10	75	0	419	505	0.049100	0.900400	
11.7097171621557	0.007949	10.864672	2.460200	966	903	1179	1391	8395	0	17418	0	0	10	68	0	416	494	0.048300	0.902300	
11.8123346966159	0.005847	10.865307	2.461600	966	903	1180	1392	8401	0	17442	0	0	9	66	0	403	478	0.048100	0.904100	
11.9133482652129	0.003960	10.865721	2.461800	966	903	1180	1392	8405	0	17470	0	0	7	60	0	391	458	0.047700	0.906500	
12.0147540168722	0.005917	10.866310	2.461200	966	903	1180	1393	8411	0	17494	0	0	7	62	0	375	444	0.047300	0.908300	
12.1244702906332	0.003646	10.866706	2.460800	966	903	1181	1393	8415	0	17512	0	0	6	64	0	362	432	0.047100	0.909700	
12.2278691733821	0.005803	10.867332	2.460600	966	903	1182	1393	8421	0	17532	0	0	5	64	0	353	422	0.046700	0.911100	
12.3282596784058	0.005977	10.867939	2.460400	966	903	1182	1393	8427	0	17560	0	0	5	60	0	341	406	0.046100	0.913300	
12.4332903430918	0.008569	10.868818	2.459400	966	903	1182	1393	8436	0	17588	0	0	5	60	0	331	396	0.045200	0.915200	
12.5354699478947	0.006851	10.869586	2.461200	966	903	1183	1395	8443	0	17608	0	0	2	52	0	330	384	0.045100	0.916500	
12.6356919769198	0.005987	10.870175	2.460600	966	903	1183	1395	8449	0	17627	0	0	2	48	0	327	377	0.044500	0.917800	
12.737724721409	0.000980	10.870271	2.460400	966	903	1183	1395	8450	0	17645	0	0	1	42	0	318	361	0.044400	0.919500	
12.8530740609096	0.004335	10.870754	2.459400	966	903	1183	1396	8455	0	17659	0	0	2	38	0	315	355	0.044100	0.920400	
12.9556991225993	0.003898	10.871159	2.459200	966	903	1183	1397	8459	0	17677	0	0	2	38	0	303	343	0.043900	0.921800	
13.0563208161453	0.005963	10.871766	2.459400	966	903	1183	1398	8465	0	17692	0	0	3	40	0	295	338	0.043500	0.922700	
13.1667363552321	0.001811	10.871969	2.459600	966	903	1184	1398	8467	0	17707	0	0	1	34	0	290	325	0.043500	0.924000	
13.2717111340743	0.002858	10.872267	2.459600	966	903	1184	1398	8470	0	17726	0	0	1	34	0	277	312	0.043200	0.925600	
13.3735023002354	0.004912	10.872778	2.460000	966	903	1184	1399	8475	0	17739	0	0	2	34	0	271	307	0.042900	0.926400	
13.4752236914764	0.003932	10.873201	2.460400	966	903	1184	1400	8479	0	17753	0	0	2	40	0	257	299	0.042700	0.927400	
13.5793919811288	0.003840	10.873596	2.460000	966	903	1184	1401	8483	0	17768	0	0	2	38	0	250	290	0.042500	0.928500	
13.6964565797022	0.003417	10.873992	2.460000	966	903	1184	1401	8487	0	17785	0	0	2	36	0	243	281	0.042100	0.929800	
13.79759741902	0.003955	10.874424	2.460600	966	903	1184	1402	8491	0	17797	0	0	2	36	0	237	275	0.041900	0.930600	
13.8979637457533	0.002989	10.874732	2.460600	966	903	1184	1402	8494	0	17811	0	0	2	36	0	229	267	0.041600	0.931700	
14.0024191744805	0.005744	10.875311	2.459400	966	903	1184	1402	8500	0	17833	0	0	2	38	0	217	257	0.041000	0.933300	
14.1140637747327	0.000896	10.875417	2.459600	966	903	1184	1402	8501	0	17846	0	0	2	36	0	208	246	0.040900	0.934500	
14.2172426880278	0.002908	10.875725	2.460000	966	903	1184	1402	8504	0	17860	0	0	3	28	0	207	238	0.040600	0.935600	
14.323106548633	0.006612	10.876465	2.460200	966	903	1184	1402	8511	0	17874	0	0	2	34	0	202	238	0.039900	0.936300	
14.4290677994928	0.004719	10.876966	2.459800	966	903	1184	1402	8516	0	17889	0	1	2	35	0	195	233	0.039400	0.937300	
14.5322756516875	0.004845	10.877486	2.460400	966	903	1184	1402	8521	0	17906	0	0	3	32	0	191	226	0.038900	0.938500	
14.6394551984002	0.004665	10.877987	2.460800	966	903	1184	1403	8526	0	17926	0	0	2	30	0	182	214	0.038600	0.940000	
14.7416815495824	0.001956	10.878189	2.460800	966	903	1185	1403	8528	0	17936	0	0	1	26	0	179	206	0.038600	0.940800	
14.8456736164279	0.005770	10.878768	2.459800	966	903	1185	1403	8534	0	17950	0	0	3	30	0	171	204	0.038000	0.941600	
14.9555412698405	0.002731	10.879067	2.459800	966	903	1185	1403	8537	0	17958	0	0	3	28	0	171	202	0.037700	0.942100	
15.0654158597656	0.005461	10.879665	2.459400	966	903	1185	1405	8543	0	17973	0	0	3	26	0	166	195	0.037500	0.943000	
15.1750730151906	0.000000	10.879665	2.459400	966	903	1185	1405	8543	0	17985	0	0	2	26	0	155	183	0.037500	0.944200	
15.2803009818248	0.000950	10.879779	2.459800	966	903	1185	1405	8544	0	17992	0	0	1	24	0	153	178	0.037400	0.944800	
15.3803333740865	0.000000	10.879779	2.459800	966	903	1185	1405	8544	0	17996	0	0	1	24	0	149	174	0.037400	0.945200	
15.4915592503907	0.003596	10.880175	2.459200	966	903	1185	1405	8548	0	18006	0	0	1	24	0	147	172	0.037000	0.945800	
15.6144126760783	0.001628	10.880377	2.459200	966	903	1185	1405	8550	0	18013	0	0	1	22	0	146	169	0.036800	0.946300	
15.7276013787406	0.000883	10.880473	2.459000	966	903	1185	1405	8551	0	18025	0	0	1	20	0	138	159	0.036700	0.947400	
15.8524086797097	0.000000	10.880473	2.459000	966	903	1185	1405	8551	0	18032	0	0	1	18	0	133	152	0.036700	0.948100	
15.9538324455044	0.000986	10.880579	2.459200	966	903	1185	1405	8552	0	18040	0	0	1	16	0	129	146	0.036600	0.948800	
16.0548283606893	0.000990	10.880676	2.459000	966	903	1185	1405	8553	0	18047	0	0	1	14	0	126	141	0.036500	0.949400	
16.1621812405281	0.003726	10.881089	2.459000	966	903	1185	1405	8557	0	18055	0	0	2	18	0	121	141	0.036100	0.949800	
16.2772970676583	0.003475	10.881503	2.459200	966	903	1185	1406	8561	0	18065	0	0	2	18	0	117	137	0.035900	0.950400	
16.4588672851781	0.001652	10.881811	2.459200	966	903	1186	1406	8564	0	18074	0	0	2	18	0	112	132	0.035800	0.951000	
16.5722784653731	0.001763	10.882022	2.459800	966	903	1186	1407	8566	0	18082	0	0	2	16	0	108	126	0.035800	0.951600	
16.7157402294624	0.002091	10.882321	2.459200	966	903	1186	1407	8569	0	18093	0	0	2	16	0	103	121	0.035500	0.952400	
16.8173051601173	0.002954	10.882628	2.459600	966	903	1186	1407	8572	0	18103	0	0	1	14	0	102	117	0.035200	0.953100	
16.9380452369462	0.001656	10.882849	2.459800	966	903	1186	1407	8574	0	18109	0	0	2	16	0	97	115	0.035000	0.953500	
17.0557971822613	0.000849	10.882945	2.459600	966	903	1186	1407	8575	0	18116	0	0	2	14	0	94	110	0.034900	0.954100	
17.1589236085876	0.000970	10.883060	2.460000	966	903	1186	1408	8576	0	18120	0	0	2	10	0	94	106	0.035000	0.954400	
17.2907701209213	0.000758	10.883157	2.459800	966	903	1186	1408	8577	0	18126	0	0	2	12	0	88	102	0.034900	0.954900	
17.3966846092661	0.000000	10.883157	2.459800	966	903	1186	1408	8577	0	18132	0	0	2	10	0	84	96	0.034900	0.955500	
17.5026327801307	0.003775	10.883561	2.459800	966	903	1186	1409	8581	0	18137	0	0	2	10	0	85	97	0.034700	0.955600	
17.6077838374275	0.003804	10.883993	2.460000	966	903	1186	1409	8585	0	18147	0	0	2	8	0	85	95	0.034300	0.956200	
17.71271984139	0.001906	10.884223	2.460400	966	903	1186	1409	8587	0	18154	0	0	2	10	0	80	92	0.034100	0.956700	
17.8967741377582	0.001087	10.884434	2.460200	966	903	1187	1409	8589	0	18163	0	0	1	10	0	74	85	0.034100	0.957400	
18.0098777372965	0.000884	10.884530	2.460000	966	903	1187	1409	8590	0	18169	0	0	1	10	0	70	81	0.034000	0.957900	
18.1342656072351	0.000000	10.884530	2.460000	966	903	1187	1409	8590	0	18176	0	0	1	10	0	63	74	0.034000	0.958600	
18.2456299720941	0.000000	10.884530	2.460000	966	903	1187	1409	8590	0	18180	0	0	1	8	0	61	70	0.034000	0.959000	
18.3833015179405	0.000000	10.884530	2.460000	966	903	1187	1409	8590	0	18186	0	0	1	6	0	57	64	0.034000	0.959600	
18.5498072123262	0.000601	10.884645	2.460400	966	903	1187	1409	8591	0	18191	0	0	1	6	0	54	61	0.033900	0.960000	
18.6799011883987	0.000769	10.884742	2.460400	966	903	1187	1409	8592	0	18195	0	0	1	6	0	52	59	0.033800	0.960300	
18.7971927246195	0.000853	10.884847	2.460800	966	903	1188	1409	8593	0	18198	0	0	0	2	0	54	56	0.033900	0.960500	
18.9104761190027	0.000883	10.884953	2.460800	966	903	1188	1409	8594	0	18201	0	0	0	2	0	53	55	0.033800	0.960700	
19.0153711759134	0.000953	10.885068	2.460800	966	903	1188	1409	8595	0	18204	0	0	0	2	0	52	54	0.033700	0.960900	
19.241801314722	0.000883	10.885279	2.460800	966	903	1188	1410	8597	0	18208	0	0	0	2	0	50	52	0.033700	0.961100	
19.3444280736166	0.000974	10.885385	2.460800	966	903	1188	1410	8598	0	18209	0	0	0	2	0	51	53	0.033600	0.961100	
19.4621027178231	0.000000	10.885385	2.460800	966	903	1188	1410	8598	0	18214	0	0	0	2	0	46	48	0.033600	0.961600	
19.6779723571655	0.000463	10.885490	2.460600	966	903	1188	1410	8599	0	18217	0	0	0	2	0	45	47	0.033500	0.961800	
19.7786227449216	0.000994	10.885596	2.461000	966	903	1188	1410	8600	0	18220	0	0	0	0	0	46	46	0.033400	0.962000	
19.8909819591822	0.000890	10.885702	2.461200	966	903	1188	1410	8601	0	18222	0	0	0	0	0	46	46	0.033300	0.962100	
20.0486106851702	0.001269	10.885904	2.460800	966	903	1188	1410	8603	0	18225	0	0	0	0	0	47	47	0.033100	0.962200	
20.1678832439216	0.000000	10.885904	2.460800	966	903	1188	1410	8603	0	18229	0	0	0	0	0	43	43	0.033100	0.962600	
20.3030550760632	0.000740	10.886009	2.461000	966	903	1188	1410	8604	0	18232	0	0	0	2	0	40	42	0.033000	0.962800	
20.4964559950507	0.000000	10.886009	2.461000	966	903	1188	1411	8604	0	18232	0	0	0	0	0	40	40	0.033200	0.962800	
20.6570201886804	0.000000	10.886009	2.461000	966	903	1188	1411	8604	0	18235	0	0	0	0	0	37	37	0.033200	0.963100	
20.7580426930166	0.000990	10.886115	2.461000	966	903	1188	1411	8605	0	18240	0	0	0	2	0	32	34	0.033100	0.963500	
