Apothesis build on Wed Mar 22 11:03:20 2023
-------------------------------------------------

End time 1000.000000 sec
Temperature 1000.000000 K
Pressure 101325.000000 P
Random init num 0
Lattice SimpleCubic 100 100 
 
Processes
CO + * -> CO* constant 0.1 
CO* + O* -> CO2* constant 1.e+15 
O2 + 2* -> 2O* constant 0.225 all 


********************************************************************
Time (s)	Growth rate (ML/s)	RMS (-)	Micro-roughness (-)	O2 + 2* -> 2O* (4 N)	O2 + 2* -> 2O* (3 N)	O2 + 2* -> 2O* (1 N)	O2 + 2* -> 2O* (0 N)	CO* + O* -> CO2*	O2 + 2* -> 2O* (2 N)	CO + * -> CO*	O2 + 2* -> 2O* (4 N) (class size)	O2 + 2* -> 2O* (3 N) (class size)	O2 + 2* -> 2O* (1 N) (class size)	O2 + 2* -> 2O* (0 N) (class size)	CO* + O* -> CO2* (class size)	O2 + 2* -> 2O* (2 N) (class size)	CO + * -> CO* (class size)	O* (coverage)	CO* (coverage)	
4.26614400010171	0.015611	10.135004	1.403000	1370	1169	840	0	1291	1050	1496	0	1	529	1642	0	56	2228	0.756700	0.020500	
4.36708755939599	0.014860	10.136587	1.407000	1370	1169	853	0	1306	1056	1514	0	1	493	1661	0	47	2202	0.759000	0.020800	
4.47012815112752	0.022321	10.139009	1.412000	1370	1169	861	0	1329	1060	1543	0	2	494	1650	0	49	2195	0.759100	0.021400	
4.57039505175065	0.015957	10.140685	1.416600	1370	1170	871	0	1345	1063	1568	0	1	487	1641	0	45	2174	0.760300	0.022300	
4.67057788104089	0.006987	10.141430	1.418200	1370	1170	882	0	1352	1063	1578	0	1	467	1644	0	44	2156	0.761800	0.022600	
4.77135700972981	0.018853	10.143417	1.423200	1370	1170	897	0	1371	1064	1601	0	1	451	1637	0	50	2139	0.763100	0.023000	
4.87309356817685	0.015727	10.145092	1.427200	1370	1170	905	0	1387	1065	1625	0	1	443	1636	0	49	2129	0.763300	0.023800	
4.97398178185927	0.008921	10.146024	1.428600	1370	1170	914	0	1396	1066	1643	0	1	429	1633	0	46	2109	0.764400	0.024700	
5.07408082349807	0.022977	10.148433	1.433400	1370	1170	921	0	1419	1068	1670	0	0	432	1635	0	43	2110	0.763900	0.025100	
5.17475399116851	0.014900	10.150005	1.436600	1370	1170	929	0	1434	1070	1696	0	0	434	1620	0	40	2094	0.764400	0.026200	
5.27939294485301	0.017202	10.151926	1.441800	1370	1170	939	0	1452	1073	1713	0	0	420	1629	0	38	2087	0.765200	0.026100	
5.38691426682609	0.015811	10.153714	1.446200	1370	1170	949	0	1469	1075	1735	0	0	408	1629	0	38	2075	0.765900	0.026600	
5.48820131219776	0.006911	10.154447	1.447400	1370	1170	961	0	1476	1078	1743	0	0	390	1626	0	35	2051	0.768200	0.026700	
5.59033351918295	0.019582	10.156545	1.453000	1370	1170	969	0	1496	1080	1767	0	2	386	1625	0	34	2047	0.768200	0.027100	
5.69440452251575	0.020179	10.158735	1.457200	1370	1171	975	0	1517	1082	1793	0	1	391	1616	0	37	2045	0.767900	0.027600	
5.79774334050915	0.014515	10.160335	1.461000	1370	1171	987	0	1532	1083	1812	0	0	374	1620	0	36	2030	0.769000	0.028000	
5.90084217850446	0.016489	10.162121	1.465000	1370	1171	998	0	1549	1083	1834	0	0	360	1624	0	36	2020	0.769500	0.028500	
6.00206294284818	0.014819	10.163700	1.468000	1370	1171	1005	0	1564	1084	1852	0	0	354	1621	0	41	2016	0.769600	0.028800	
6.10684133141388	0.018134	10.165702	1.472200	1370	1171	1014	0	1583	1088	1877	0	1	345	1626	0	31	2003	0.770300	0.029400	
6.20689964557419	0.015991	10.167394	1.475800	1370	1171	1024	0	1599	1091	1895	0	1	329	1633	0	28	1991	0.771300	0.029600	
6.30766554207425	0.017863	10.169292	1.480200	1370	1171	1036	0	1617	1091	1919	0	1	319	1630	0	29	1979	0.771900	0.030200	
6.40809118938371	0.009958	10.170354	1.483000	1370	1171	1042	0	1627	1091	1931	0	1	311	1635	0	28	1975	0.772100	0.030400	
6.50814679986442	0.018989	10.172365	1.488200	1370	1171	1048	0	1646	1093	1954	0	1	317	1626	0	30	1974	0.771800	0.030800	
6.61083127447348	0.012660	10.173755	1.491400	1370	1171	1054	0	1659	1096	1970	0	1	313	1625	0	27	1966	0.772300	0.031100	
6.71251216513178	0.017702	10.175672	1.495800	1370	1172	1060	0	1677	1097	1987	0	0	316	1626	0	27	1969	0.772100	0.031000	
6.81581448553153	0.009680	10.176733	1.498400	1370	1172	1066	0	1687	1097	2006	0	0	308	1626	0	24	1958	0.772300	0.031900	
6.91616835211474	0.008968	10.177681	1.500000	1370	1172	1072	0	1696	1097	2020	0	0	308	1619	0	23	1950	0.772600	0.032400	
7.01696461448538	0.021826	10.180000	1.505600	1370	1172	1080	0	1718	1098	2049	0	1	311	1614	0	21	1947	0.772200	0.033100	
7.11722362249584	0.017953	10.181906	1.509000	1370	1172	1087	0	1736	1102	2071	0	2	308	1612	0	17	1939	0.772600	0.033500	
7.22418566798602	0.009349	10.182956	1.511200	1370	1172	1093	0	1746	1104	2089	0	2	292	1615	0	16	1925	0.773200	0.034300	
7.32442973291438	0.011971	10.184203	1.513000	1370	1172	1095	0	1758	1105	2105	0	2	296	1613	0	16	1927	0.772600	0.034700	
7.4245219641827	0.025976	10.186933	1.519000	1370	1172	1102	0	1784	1105	2131	0	2	294	1624	0	19	1939	0.771400	0.034700	
7.52632719310386	0.025539	10.189632	1.524000	1370	1172	1110	0	1810	1105	2160	0	2	302	1619	0	23	1946	0.770400	0.035000	
7.6267192477297	0.010957	10.190785	1.526400	1370	1172	1119	0	1821	1105	2177	0	2	290	1619	0	22	1933	0.771100	0.035600	
7.72763774025668	0.016845	10.192556	1.530000	1370	1172	1125	0	1838	1105	2200	0	2	288	1620	0	22	1932	0.770600	0.036200	
7.82806457234915	0.014936	10.194140	1.534000	1370	1172	1131	0	1853	1106	2218	0	2	282	1625	0	21	1930	0.770500	0.036500	
7.93308761505052	0.016187	10.195931	1.538200	1370	1172	1138	0	1870	1108	2239	0	2	278	1621	0	24	1925	0.770600	0.036900	
8.03621829038723	0.021332	10.198255	1.543600	1370	1172	1146	0	1892	1108	2268	0	1	279	1620	0	24	1924	0.770000	0.037600	
8.14223162271564	0.005660	10.198892	1.546000	1370	1172	1151	0	1898	1109	2276	0	1	273	1620	0	22	1916	0.770600	0.037800	
8.24335713149092	0.009889	10.199931	1.548200	1370	1173	1155	0	1908	1109	2290	0	0	274	1612	0	26	1912	0.770600	0.038200	
8.35090195539735	0.013948	10.201524	1.550800	1370	1173	1159	0	1923	1111	2313	0	0	264	1622	0	21	1907	0.770300	0.039000	
8.45471252618108	0.011560	10.202828	1.554000	1370	1173	1163	0	1935	1113	2334	0	0	266	1616	0	16	1898	0.770300	0.039900	
8.55971740725508	0.015237	10.204504	1.557200	1370	1173	1169	0	1951	1114	2354	0	0	260	1620	0	16	1896	0.770100	0.040300	
8.66236989561095	0.011690	10.205778	1.560000	1370	1173	1178	0	1963	1115	2371	0	0	248	1623	0	12	1883	0.770900	0.040800	
8.76274505829148	0.012951	10.207125	1.563200	1370	1173	1182	0	1976	1115	2388	0	0	248	1624	0	12	1884	0.770400	0.041200	
8.88187688358368	0.006715	10.207977	1.565000	1370	1173	1190	0	1984	1116	2400	0	0	236	1621	0	13	1870	0.771400	0.041600	
8.98502617289237	0.021328	10.210309	1.570200	1370	1173	1197	0	2006	1117	2429	0	0	238	1618	0	13	1869	0.770800	0.042300	
9.08850444182134	0.016429	10.212076	1.574000	1370	1173	1198	0	2023	1117	2449	0	0	256	1611	0	14	1881	0.769300	0.042600	
9.19007477337945	0.018706	10.214049	1.578200	1370	1173	1203	0	2042	1117	2477	0	0	258	1608	0	15	1881	0.768400	0.043500	
9.29200532246187	0.020602	10.216247	1.582000	1370	1173	1208	0	2063	1117	2504	0	0	270	1596	0	20	1886	0.767300	0.044100	
9.40263529245745	0.017174	10.218219	1.585000	1370	1173	1215	0	2082	1118	2527	0	1	267	1590	0	27	1885	0.767000	0.044500	
9.50469183750195	0.020577	10.220406	1.588600	1370	1173	1218	0	2103	1120	2555	0	2	278	1581	0	28	1889	0.765900	0.045200	
9.6057458788489	0.013854	10.221874	1.591800	1370	1173	1230	0	2117	1122	2572	0	2	262	1582	0	26	1872	0.767300	0.045500	
9.70580132294517	0.012993	10.223238	1.595000	1370	1173	1233	0	2130	1124	2590	0	2	256	1585	0	27	1870	0.767000	0.046000	
9.80877503934187	0.013596	10.224705	1.596800	1370	1173	1235	0	2144	1126	2613	0	3	265	1571	0	28	1867	0.766400	0.046900	
9.91309424137465	0.011503	10.225996	1.600600	1370	1173	1239	0	2156	1128	2626	0	3	251	1583	0	29	1866	0.766400	0.047000	
10.0181284783755	0.011425	10.227248	1.602800	1370	1173	1245	0	2168	1129	2647	0	3	247	1580	0	25	1855	0.766600	0.047900	
10.1198698175526	0.015726	10.228910	1.606400	1370	1173	1253	0	2184	1129	2669	0	3	251	1570	0	25	1849	0.766600	0.048500	
10.2230986160634	0.013562	10.230386	1.609200	1370	1173	1261	0	2198	1129	2686	0	2	258	1561	0	23	1844	0.766800	0.048800	
10.3266817245698	0.015447	10.232097	1.612800	1370	1173	1267	0	2214	1132	2703	0	2	250	1563	0	26	1841	0.767000	0.048900	
10.4387951956966	0.010703	10.233377	1.615600	1370	1173	1275	0	2226	1135	2720	0	2	240	1564	0	20	1826	0.768000	0.049400	
10.5390615615415	0.014960	10.234955	1.618800	1370	1173	1279	0	2241	1135	2739	0	2	250	1556	0	21	1829	0.767300	0.049800	
10.6474617635714	0.018450	10.237036	1.622200	1370	1174	1285	0	2261	1135	2765	0	1	259	1545	0	24	1829	0.766700	0.050400	
10.7509390445905	0.014496	10.238623	1.625800	1370	1174	1291	0	2276	1135	2780	0	0	250	1560	0	22	1832	0.766400	0.050400	
10.857532663192	0.007505	10.239492	1.628400	1370	1174	1302	0	2284	1135	2794	0	0	232	1558	0	22	1812	0.767800	0.051000	
10.9639051798929	0.008461	10.240425	1.629400	1370	1174	1308	0	2293	1135	2808	0	0	222	1559	0	23	1804	0.768100	0.051500	
11.0658464005048	0.013733	10.241899	1.631800	1370	1174	1315	0	2307	1135	2829	0	0	224	1548	0	25	1797	0.768100	0.052200	
11.1701476473581	0.006711	10.242636	1.632600	1370	1174	1318	0	2314	1135	2846	0	0	222	1541	0	25	1788	0.768000	0.053200	
11.2746319570865	0.016270	10.244457	1.636600	1370	1174	1323	0	2331	1136	2867	0	0	214	1551	0	24	1789	0.767500	0.053600	
11.3792981914451	0.007643	10.245287	1.638200	1370	1174	1328	0	2339	1139	2881	0	0	202	1553	0	20	1775	0.768300	0.054200	
11.4818003119965	0.013658	10.246741	1.641200	1370	1174	1332	0	2353	1139	2901	0	1	211	1544	0	19	1775	0.767700	0.054800	
11.5900734537579	0.012930	10.248205	1.644000	1370	1174	1337	0	2367	1139	2920	0	1	217	1539	0	17	1774	0.767300	0.055300	
11.6906880695225	0.012921	10.249585	1.647000	1370	1174	1341	0	2380	1140	2935	0	1	219	1541	0	14	1775	0.767000	0.055500	
11.7947107975944	0.011536	10.250854	1.649000	1370	1174	1342	0	2392	1140	2952	0	1	225	1539	0	15	1780	0.766000	0.056000	
11.8959495366287	0.008890	10.251785	1.651000	1370	1175	1346	0	2401	1141	2973	0	0	208	1545	0	12	1765	0.766300	0.057200	
11.999023180635	0.017463	10.253697	1.655400	1370	1175	1354	0	2419	1142	2996	0	0	204	1545	0	11	1760	0.766300	0.057700	
12.1013522042288	0.019545	10.255823	1.659600	1370	1175	1361	0	2439	1142	3018	0	0	214	1536	0	14	1764	0.765700	0.057900	
12.2111137166771	0.012755	10.257305	1.662600	1370	1175	1366	0	2453	1143	3041	0	0	212	1531	0	14	1757	0.765500	0.058800	
12.3124886669576	0.017756	10.259215	1.666600	1370	1175	1371	0	2471	1143	3062	0	1	213	1533	0	15	1762	0.764700	0.059100	
12.4187724435579	0.015995	10.261023	1.670200	1370	1175	1372	0	2488	1144	3084	0	1	229	1525	0	15	1770	0.763400	0.059600	
12.520736229419	0.012750	10.262373	1.672800	1370	1175	1378	0	2501	1145	3097	0	1	223	1529	0	16	1769	0.763500	0.059600	
12.6439382293088	0.009740	10.263630	1.674000	1370	1176	1380	0	2513	1147	3116	0	1	223	1521	0	19	1764	0.763300	0.060300	
12.7452709507755	0.009868	10.264672	1.675800	1370	1176	1380	0	2523	1148	3131	0	1	235	1513	0	18	1767	0.762500	0.060800	
12.846256309347	0.018815	10.266655	1.679800	1370	1176	1385	0	2542	1148	3156	0	1	229	1520	0	20	1770	0.761600	0.061400	
12.9529988931217	0.010305	10.267828	1.682800	1370	1177	1391	0	2553	1149	3168	0	0	222	1524	0	18	1764	0.762100	0.061500	
13.0571708615047	0.013439	10.269299	1.684600	1370	1177	1395	0	2567	1150	3184	0	0	226	1522	0	18	1766	0.761700	0.061700	
13.157584202101	0.011951	10.270565	1.687200	1370	1177	1401	0	2579	1150	3203	0	0	224	1515	0	20	1759	0.761700	0.062400	
13.2587541236004	0.016803	10.272342	1.690000	1370	1177	1408	0	2596	1150	3222	0	0	222	1515	0	23	1760	0.761400	0.062600	
13.3613154192147	0.010725	10.273505	1.692000	1370	1177	1415	0	2607	1151	3237	0	0	220	1512	0	19	1751	0.761900	0.063000	
13.4653383240237	0.009613	10.274575	1.694200	1370	1177	1421	0	2617	1153	3256	0	0	204	1518	0	14	1736	0.762500	0.063900	
13.566281815195	0.008916	10.275515	1.694400	1370	1177	1426	0	2626	1153	3270	0	0	206	1508	0	16	1730	0.762600	0.064400	
13.6670070301445	0.008935	10.276463	1.696200	1370	1177	1430	0	2635	1154	3282	0	1	203	1506	0	16	1726	0.762700	0.064700	
13.7695359455317	0.012679	10.277831	1.698400	1370	1177	1436	0	2648	1155	3298	0	1	213	1491	0	17	1722	0.762800	0.065000	
13.8709682951102	0.013802	10.279300	1.700600	1370	1177	1443	0	2662	1157	3316	0	1	213	1486	0	14	1714	0.763200	0.065400	
13.9746712929471	0.015429	10.280992	1.703600	1370	1177	1451	0	2678	1157	3335	0	1	209	1482	0	19	1711	0.763200	0.065700	
14.077177938161	0.013658	10.282509	1.707400	1370	1177	1455	0	2692	1157	3350	0	1	207	1488	0	20	1716	0.762600	0.065800	
14.181941168442	0.016227	10.284294	1.711000	1370	1177	1457	0	2709	1159	3374	0	1	213	1490	0	14	1718	0.761700	0.066500	
14.2839564144805	0.014704	10.285864	1.713600	1370	1177	1461	0	2724	1159	3391	0	0	216	1493	0	14	1723	0.761000	0.066700	
14.3854650886508	0.016747	10.287619	1.715800	1370	1177	1463	0	2741	1161	3409	0	0	228	1489	0	14	1731	0.760100	0.066800	
14.4866889256225	0.005927	10.288260	1.717400	1370	1177	1475	0	2747	1161	3419	0	0	212	1485	0	12	1709	0.761900	0.067200	
14.5941918399674	0.012093	10.289665	1.719400	1370	1177	1478	0	2760	1161	3433	0	0	214	1488	0	13	1715	0.761200	0.067300	
14.6948690939613	0.018872	10.291652	1.723000	1370	1177	1488	0	2779	1161	3459	0	0	224	1471	0	12	1707	0.761300	0.068000	
14.7958507566	0.018815	10.293697	1.725800	1370	1177	1501	0	2798	1162	3480	0	1	217	1467	0	11	1696	0.762200	0.068200	
14.9001536781397	0.020134	10.295936	1.730800	1370	1177	1509	0	2819	1163	3499	0	1	209	1479	0	12	1701	0.761900	0.068000	
15.0023229897031	0.017618	10.297820	1.734200	1370	1177	1514	0	2837	1163	3520	0	1	219	1472	0	14	1706	0.761100	0.068300	
15.10863768098	0.012228	10.299194	1.736600	1370	1177	1522	0	2850	1163	3539	0	1	219	1467	0	10	1697	0.761400	0.068900	
15.2087106215596	0.012991	10.300558	1.739400	1370	1177	1524	0	2863	1163	3553	0	1	225	1467	0	12	1705	0.760500	0.069000	
15.3127839137169	0.010569	10.301728	1.741600	1370	1177	1530	0	2874	1163	3568	0	1	225	1460	0	14	1700	0.760600	0.069400	
15.417416173011	0.012424	10.303111	1.744000	1370	1177	1537	0	2887	1165	3583	0	1	223	1456	0	13	1693	0.761100	0.069600	
15.5232812298928	0.015114	10.304790	1.745800	1370	1177	1541	0	2903	1166	3603	0	1	233	1447	0	14	1695	0.760500	0.070000	
15.6242668487242	0.012873	10.306163	1.748000	1370	1177	1544	0	2916	1168	3620	0	1	233	1448	0	12	1694	0.760200	0.070400	
15.7254097624975	0.016808	10.307944	1.751000	1370	1177	1550	0	2933	1169	3642	0	1	225	1453	0	13	1692	0.759900	0.070900	
15.831211851519	0.007561	10.308788	1.753000	1370	1177	1555	0	2941	1169	3655	0	1	225	1447	0	12	1685	0.760100	0.071400	
15.9376457740859	0.015033	10.310456	1.755600	1370	1177	1559	0	2957	1169	3677	0	2	228	1444	0	13	1687	0.759300	0.072000	
16.0387882469515	0.013842	10.311930	1.758000	1370	1177	1563	0	2971	1170	3699	0	2	234	1433	0	14	1683	0.758900	0.072800	
16.1391447884817	0.015943	10.313617	1.761600	1370	1177	1565	0	2987	1172	3717	0	2	240	1435	0	12	1689	0.758100	0.073000	
16.2411115969502	0.012749	10.314989	1.763600	1370	1177	1570	0	3000	1172	3735	0	2	246	1427	0	12	1687	0.757800	0.073500	
16.3566049426283	0.019915	10.317417	1.769400	1370	1177	1577	0	3023	1172	3762	0	2	252	1426	0	12	1692	0.756900	0.073900	
16.4694847834785	0.012403	10.318910	1.771800	1370	1177	1584	0	3037	1173	3780	0	2	246	1426	0	12	1686	0.757100	0.074300	
16.5699298110815	0.010951	10.320058	1.773400	1370	1177	1591	0	3048	1174	3798	0	1	231	1426	0	16	1674	0.757600	0.075000	
16.6733099961564	0.010640	10.321245	1.775400	1370	1177	1598	0	3059	1175	3820	0	1	225	1416	0	16	1658	0.758100	0.076100	
16.7739285464081	0.011926	10.322514	1.777000	1370	1177	1603	0	3071	1176	3837	0	1	227	1407	0	18	1653	0.758100	0.076600	
16.8758609195432	0.011773	10.323793	1.780000	1370	1177	1613	0	3083	1176	3855	0	1	213	1407	0	18	1639	0.758900	0.077200	
16.9800578850235	0.008637	10.324737	1.782400	1370	1178	1620	0	3092	1176	3864	0	0	200	1419	0	13	1632	0.759600	0.077200	
17.0852386122951	0.013310	10.326200	1.784800	1370	1178	1628	0	3106	1176	3881	0	0	192	1420	0	15	1627	0.759800	0.077500	
17.1904684080283	0.016155	10.328035	1.788400	1370	1178	1635	0	3123	1178	3896	0	0	186	1427	0	15	1628	0.759900	0.077300	
17.2938653043772	0.013540	10.329506	1.790800	1370	1178	1639	0	3137	1178	3916	0	0	182	1431	0	15	1628	0.759300	0.077900	
17.395524051138	0.009837	10.330552	1.792000	1370	1178	1644	0	3147	1180	3931	0	0	170	1435	0	14	1619	0.759700	0.078400	
17.4964835714522	0.015848	10.332265	1.795800	1370	1178	1648	0	3163	1181	3951	0	0	168	1438	0	15	1621	0.759100	0.078800	
17.5988351648626	0.005862	10.332904	1.796200	1370	1178	1651	0	3169	1181	3966	0	0	164	1436	0	12	1612	0.759100	0.079700	
17.7071279389517	0.005541	10.333533	1.797400	1370	1178	1652	0	3175	1181	3979	0	0	162	1436	0	11	1609	0.758700	0.080400	
17.8152598519995	0.007398	10.334365	1.799000	1370	1178	1653	0	3183	1181	3994	0	0	166	1429	0	13	1608	0.758100	0.081100	
17.9178574648658	0.009747	10.335429	1.801200	1370	1178	1658	0	3193	1182	4009	0	0	158	1432	0	11	1601	0.758300	0.081600	
18.0185697205355	0.013901	10.336929	1.803400	1370	1178	1664	0	3207	1183	4031	0	0	158	1423	0	12	1593	0.758300	0.082400	
18.1293898850083	0.007219	10.337771	1.804800	1370	1178	1668	0	3215	1183	4045	0	0	154	1420	0	13	1587	0.758300	0.083000	
18.2318882529408	0.007805	10.338602	1.806000	1370	1178	1672	0	3223	1183	4054	0	0	156	1414	0	16	1586	0.758300	0.083100	
18.3399278848585	0.008330	10.339545	1.808000	1370	1178	1676	0	3232	1183	4070	0	0	160	1404	0	16	1580	0.758200	0.083800	
18.4510278612391	0.009001	10.340658	1.810800	1370	1178	1679	0	3242	1184	4084	0	0	166	1396	0	16	1578	0.758000	0.084200	
18.552639393406	0.009841	10.341712	1.813200	1370	1178	1681	0	3252	1184	4104	0	0	164	1394	0	16	1574	0.757400	0.085200	
18.6569651185461	0.011502	10.342988	1.815600	1370	1178	1684	0	3264	1185	4120	0	0	172	1384	0	18	1574	0.757000	0.085600	
18.758131656214	0.002965	10.343322	1.816600	1370	1178	1688	0	3267	1185	4129	0	0	166	1382	0	15	1563	0.757500	0.086200	
18.862959568258	0.014309	10.344912	1.819200	1370	1178	1697	0	3282	1185	4147	0	0	154	1386	0	17	1557	0.757800	0.086500	
18.9667269651296	0.013492	10.346381	1.821800	1370	1178	1701	0	3296	1186	4164	0	0	154	1392	0	12	1558	0.757400	0.086800	
19.0741275818272	0.010242	10.347526	1.823000	1370	1178	1705	0	3307	1186	4179	0	0	152	1396	0	9	1557	0.757100	0.087200	
19.1743923777132	0.016955	10.349309	1.826200	1370	1178	1708	0	3324	1186	4199	0	0	152	1403	0	10	1565	0.756000	0.087500	
19.2824021439808	0.012962	10.350749	1.827000	1370	1178	1710	0	3338	1186	4222	0	0	158	1396	0	12	1566	0.755000	0.088400	
