Apothesis build on Wed Mar 22 11:03:20 2023
-------------------------------------------------

End time 1000.000000 sec
Temperature 1000.000000 K
Pressure 101325.000000 P
Random init num 0
Lattice SimpleCubic 100 100 
 
Processes
CO + * -> CO* constant 0.2 
CO* + O* -> CO2* constant 1.e+15 
O2 + 2* -> 2O* constant 0.2 all 


********************************************************************
Time (s)	Growth rate (ML/s)	RMS (-)	Micro-roughness (-)	O2 + 2* -> 2O* (4 N)	O2 + 2* -> 2O* (3 N)	O2 + 2* -> 2O* (1 N)	O2 + 2* -> 2O* (0 N)	CO* + O* -> CO2*	O2 + 2* -> 2O* (2 N)	CO + * -> CO*	O2 + 2* -> 2O* (4 N) (class size)	O2 + 2* -> 2O* (3 N) (class size)	O2 + 2* -> 2O* (1 N) (class size)	O2 + 2* -> 2O* (0 N) (class size)	CO* + O* -> CO2* (class size)	O2 + 2* -> 2O* (2 N) (class size)	CO + * -> CO* (class size)	O* (coverage)	CO* (coverage)	
37.6657201733505	0.008333	11.100243	2.697800	1283	1165	3287	0	10566	1519	15614	0	0	132	874	0	4	1010	0.394200	0.504800	
37.7660576995291	0.015946	11.101865	2.698600	1283	1165	3290	0	10582	1519	15635	0	0	138	873	0	4	1015	0.393200	0.505300	
37.8704857529101	0.007661	11.102693	2.699200	1283	1165	3294	0	10590	1519	15657	0	0	132	866	0	3	1001	0.393200	0.506700	
37.9739167272499	0.009668	11.103720	2.699200	1283	1165	3294	0	10600	1519	15675	0	0	138	859	0	6	1003	0.392200	0.507500	
38.083631778171	0.010937	11.104981	2.700200	1283	1165	3295	0	10612	1520	15701	0	0	138	851	0	8	997	0.391400	0.508900	
38.1874100766356	0.008672	11.105940	2.702400	1283	1165	3298	0	10621	1520	15717	0	0	136	849	0	8	993	0.391100	0.509600	
38.2891494184202	0.015726	11.107596	2.703600	1283	1165	3301	0	10637	1521	15741	0	0	132	851	0	10	993	0.390300	0.510400	
38.3913246153962	0.009787	11.108614	2.704200	1283	1165	3301	0	10647	1522	15762	0	0	128	853	0	9	990	0.389500	0.511500	
38.4946332189897	0.007744	11.109442	2.704400	1283	1165	3301	0	10655	1523	15783	0	0	134	843	0	6	983	0.388900	0.512800	
38.5990243051641	0.011495	11.110720	2.706400	1283	1165	3304	0	10667	1523	15803	0	0	132	845	0	4	981	0.388300	0.513600	
38.7051723757679	0.010363	11.111859	2.707400	1283	1165	3307	0	10678	1523	15823	0	0	128	846	0	3	977	0.387800	0.514500	
38.8112948711859	0.006596	11.112565	2.708200	1283	1165	3308	0	10685	1523	15840	0	0	130	839	0	3	972	0.387300	0.515500	
38.9124691069045	0.005930	11.113222	2.709400	1283	1165	3310	0	10691	1523	15860	0	0	124	831	0	5	960	0.387100	0.516900	
39.0181121421321	0.006626	11.113928	2.710000	1283	1165	3313	0	10698	1524	15876	0	0	108	837	0	5	950	0.387200	0.517800	
39.1184522073411	0.007973	11.114729	2.709800	1283	1165	3315	0	10706	1524	15898	0	0	102	830	0	8	940	0.386800	0.519200	
39.2192619642926	0.011904	11.115926	2.710400	1283	1165	3318	0	10718	1525	15916	0	0	106	827	0	5	938	0.386400	0.519800	
39.3263681758731	0.006536	11.116605	2.710200	1283	1165	3319	0	10725	1525	15944	0	0	104	811	0	7	922	0.385900	0.521900	
39.4337413728374	0.011176	11.117918	2.711800	1283	1165	3322	0	10737	1526	15963	0	0	106	808	0	5	919	0.385500	0.522600	
39.5385574905814	0.008586	11.118831	2.712800	1283	1165	3326	0	10746	1526	15976	0	0	98	813	0	5	916	0.385400	0.523000	
39.6400115248475	0.010842	11.119933	2.713000	1283	1165	3327	0	10757	1526	15998	0	0	102	804	0	8	914	0.384500	0.524100	
39.7427651666388	0.006812	11.120638	2.713200	1283	1165	3328	0	10764	1527	16022	0	0	94	799	0	7	900	0.384200	0.525800	
39.8461654439553	0.009671	11.121664	2.713800	1283	1165	3331	0	10774	1529	16037	0	0	94	795	0	6	895	0.384200	0.526300	
39.9483921298249	0.008804	11.122585	2.714000	1283	1165	3333	0	10783	1529	16056	0	0	94	791	0	5	890	0.383700	0.527300	
40.0622042977561	0.008786	11.123709	2.715800	1283	1165	3338	0	10793	1530	16070	0	1	89	791	0	3	884	0.383900	0.527700	
40.170542131065	0.005538	11.124338	2.716600	1283	1165	3339	0	10799	1530	16092	0	1	85	782	0	4	872	0.383500	0.529300	
40.271746523941	0.011857	11.125579	2.717800	1283	1165	3341	0	10811	1530	16110	0	1	87	782	0	4	874	0.382700	0.529900	
40.3741662310608	0.004882	11.126104	2.718200	1283	1165	3343	0	10816	1530	16127	0	0	80	779	0	4	863	0.382600	0.531100	
40.4835727156519	0.010968	11.127264	2.717600	1283	1165	3344	0	10828	1530	16147	0	0	86	772	0	7	865	0.381600	0.531900	
40.5842154650695	0.013911	11.128639	2.716400	1283	1165	3346	0	10842	1530	16171	0	0	94	762	0	9	865	0.380600	0.532900	
40.687129697936	0.009717	11.129663	2.717400	1283	1165	3350	0	10852	1530	16188	0	0	92	759	0	9	860	0.380400	0.533600	
40.7871746929626	0.009996	11.130714	2.718400	1283	1165	3352	0	10862	1530	16213	0	0	92	751	0	8	851	0.379800	0.535100	
40.8895566779694	0.007814	11.131514	2.718600	1283	1165	3353	0	10870	1530	16230	0	0	104	736	0	8	848	0.379200	0.536000	
40.9999296536118	0.008154	11.132444	2.719000	1283	1165	3355	0	10879	1530	16244	0	1	107	734	0	6	848	0.378700	0.536500	
41.1016497053652	0.012780	11.133813	2.720200	1283	1165	3360	0	10892	1530	16262	0	1	105	735	0	5	846	0.378400	0.537000	
41.2055643789251	0.010586	11.134941	2.721200	1283	1165	3363	0	10903	1530	16279	0	0	98	741	0	6	845	0.377900	0.537600	
41.3237959556354	0.009304	11.136050	2.721400	1283	1165	3365	0	10914	1531	16295	0	0	96	743	0	6	845	0.377400	0.538100	
41.4335690307765	0.004555	11.136584	2.722000	1283	1165	3366	0	10919	1531	16310	0	0	92	740	0	6	838	0.377100	0.539100	
41.5379744935453	0.011494	11.137814	2.723200	1283	1165	3370	0	10931	1531	16328	0	0	92	735	0	9	836	0.376700	0.539700	
41.6505620480358	0.010658	11.139080	2.725800	1283	1165	3374	0	10943	1531	16351	0	0	86	736	0	7	829	0.376300	0.540800	
41.7668459997497	0.008600	11.140112	2.726600	1283	1165	3375	0	10953	1531	16368	0	0	88	736	0	6	830	0.375500	0.541500	
41.8722599764996	0.005692	11.140714	2.726200	1283	1165	3376	0	10959	1531	16382	0	0	86	734	0	6	826	0.375100	0.542300	
41.9724485864941	0.012976	11.142046	2.726800	1283	1165	3378	0	10972	1531	16402	0	0	92	727	0	9	828	0.374200	0.543000	
42.0770867387532	0.004778	11.142545	2.726400	1283	1165	3379	0	10977	1531	16416	0	0	92	721	0	9	822	0.373900	0.543900	
42.1782952089743	0.013833	11.143971	2.727800	1283	1165	3381	0	10991	1533	16432	0	0	92	725	0	9	826	0.373300	0.544100	
42.2809760487546	0.004869	11.144487	2.727400	1283	1165	3383	0	10996	1534	16446	0	0	88	719	0	9	816	0.373400	0.545000	
42.38692175508	0.016046	11.146268	2.729800	1283	1165	3386	0	11013	1534	16468	0	0	100	715	0	7	822	0.372300	0.545500	
42.5036110369675	0.013712	11.147856	2.729800	1283	1165	3390	0	11029	1534	16494	0	0	104	707	0	9	820	0.371500	0.546500	
42.6195702275833	0.005174	11.148484	2.730000	1283	1165	3391	0	11035	1534	16509	0	0	104	702	0	9	815	0.371100	0.547400	
42.7213687842988	0.007859	11.149274	2.729800	1283	1165	3394	0	11043	1534	16525	0	0	108	693	0	8	809	0.370900	0.548200	
42.8246994864847	0.015484	11.150933	2.731600	1283	1165	3399	0	11059	1534	16542	0	0	108	700	0	6	814	0.370300	0.548300	
42.9247519405922	0.005997	11.151587	2.733200	1283	1165	3399	0	11065	1534	16554	0	0	116	693	0	5	814	0.369700	0.548900	
43.0272801027181	0.009753	11.152601	2.733400	1283	1165	3401	0	11075	1534	16576	0	0	120	681	0	7	808	0.369100	0.550100	
43.1348569853984	0.005577	11.153210	2.733800	1283	1165	3403	0	11081	1534	16589	0	0	116	679	0	8	803	0.368900	0.550800	
43.2398259372582	0.014290	11.154793	2.736000	1283	1165	3408	0	11096	1534	16610	0	0	106	689	0	7	802	0.368400	0.551400	
43.3444686886346	0.005734	11.155384	2.736000	1283	1165	3412	0	11102	1534	16621	0	0	98	692	0	5	795	0.368600	0.551900	
43.4527457517299	0.007388	11.156191	2.736800	1283	1165	3413	0	11110	1534	16641	0	0	98	687	0	4	789	0.368000	0.553100	
43.564156775848	0.013464	11.157755	2.738200	1283	1165	3420	0	11125	1534	16659	0	0	96	686	0	5	787	0.367900	0.553400	
43.6667905425042	0.008769	11.158674	2.738000	1283	1165	3421	0	11134	1534	16675	0	0	102	679	0	6	787	0.367200	0.554100	
43.7675922574781	0.006944	11.159395	2.738600	1283	1165	3423	0	11141	1534	16684	0	0	98	683	0	7	788	0.366900	0.554300	
43.8754989838405	0.011121	11.160614	2.739200	1283	1165	3424	0	11153	1535	16699	0	0	100	686	0	7	793	0.366100	0.554600	
43.9877499499067	0.006236	11.161335	2.740000	1283	1165	3427	0	11160	1536	16711	0	0	94	686	0	7	787	0.366200	0.555100	
44.091337466755	0.005792	11.161953	2.741400	1283	1165	3429	0	11166	1538	16724	0	0	92	681	0	5	778	0.366400	0.555800	
44.201371806753	0.009088	11.162966	2.742200	1283	1165	3431	0	11176	1539	16742	0	0	92	679	0	3	774	0.366000	0.556600	
44.3027063368234	0.007895	11.163808	2.742600	1283	1165	3433	0	11184	1540	16758	0	0	96	670	0	2	768	0.365800	0.557400	
44.4043799070594	0.007868	11.164650	2.743000	1283	1165	3435	0	11192	1540	16773	0	0	92	671	0	2	765	0.365400	0.558100	
44.5079883252319	0.007721	11.165474	2.743200	1283	1165	3439	0	11200	1541	16785	0	0	88	670	0	1	759	0.365600	0.558500	
44.6312107682019	0.004058	11.165980	2.743200	1283	1165	3440	0	11205	1541	16797	0	0	88	665	0	2	755	0.365300	0.559200	
44.7371460256384	0.008496	11.166924	2.744600	1283	1165	3443	0	11214	1541	16812	0	0	82	668	0	2	752	0.365000	0.559800	
44.8377287884064	0.003977	11.167336	2.745200	1283	1165	3446	0	11218	1541	16831	0	0	76	657	0	2	735	0.365200	0.561300	
44.9586575957586	0.006615	11.168187	2.746200	1283	1165	3450	0	11226	1541	16847	0	0	78	647	0	2	727	0.365200	0.562100	
45.0610401885263	0.004884	11.168738	2.746800	1283	1165	3450	0	11231	1541	16857	0	0	80	644	0	3	727	0.364700	0.562600	
45.170822684701	0.004554	11.169226	2.747200	1283	1165	3453	0	11236	1541	16869	0	0	74	643	0	2	719	0.364800	0.563300	
45.2818301172361	0.001802	11.169414	2.747200	1283	1165	3453	0	11238	1541	16878	0	0	72	639	0	3	714	0.364600	0.564000	
45.386075849559	0.006715	11.170152	2.748600	1283	1165	3454	0	11245	1541	16893	0	0	76	632	0	3	711	0.364100	0.564800	
45.4862107863544	0.005992	11.170770	2.748800	1283	1165	3456	0	11251	1541	16906	0	0	78	624	0	4	706	0.363900	0.565500	
45.5909448865037	0.008593	11.171696	2.749800	1283	1165	3457	0	11260	1541	16923	0	0	82	619	0	4	705	0.363200	0.566300	
45.6911143510128	0.005990	11.172296	2.749800	1283	1165	3461	0	11266	1541	16939	0	0	70	620	0	3	693	0.363400	0.567300	
45.8188737093662	0.004696	11.172896	2.749400	1283	1165	3461	0	11272	1541	16958	0	0	74	610	0	2	686	0.362800	0.568600	
45.9632485627798	0.007619	11.174010	2.751200	1283	1165	3463	0	11283	1541	16972	0	0	76	612	0	2	690	0.362100	0.568900	
46.0681255854032	0.006674	11.174704	2.751200	1283	1165	3465	0	11290	1542	16983	0	0	74	612	0	1	687	0.362000	0.569300	
46.1711005547019	0.009711	11.175724	2.750800	1283	1165	3465	0	11300	1542	16996	0	0	76	616	0	2	694	0.361000	0.569600	
46.2831399251528	0.008925	11.176753	2.750800	1283	1165	3469	0	11310	1542	17011	0	0	76	614	0	1	691	0.360800	0.570100	
46.3876636511253	0.009567	11.177799	2.752400	1283	1165	3472	0	11320	1542	17023	0	0	82	608	0	3	693	0.360400	0.570300	
46.5148659793078	0.007075	11.178770	2.753400	1283	1165	3472	0	11329	1542	17043	0	0	84	604	0	3	691	0.359500	0.571400	
46.6286693894875	0.006151	11.179499	2.753400	1283	1165	3474	0	11336	1542	17058	0	0	84	599	0	3	686	0.359200	0.572200	
46.7314056677304	0.007787	11.180322	2.754600	1283	1165	3477	0	11344	1542	17070	0	0	78	603	0	3	684	0.359000	0.572600	
46.834119576784	0.004868	11.180809	2.754400	1283	1165	3478	0	11349	1542	17081	0	0	74	603	0	4	681	0.358700	0.573200	
46.9373993011991	0.006778	11.181547	2.754400	1283	1165	3480	0	11356	1542	17092	0	0	74	601	0	5	680	0.358400	0.573600	
47.0483012257346	0.007214	11.182370	2.754600	1283	1165	3482	0	11364	1542	17109	0	0	82	588	0	5	675	0.358000	0.574500	
47.1503950959236	0.004897	11.182875	2.755600	1283	1165	3483	0	11369	1543	17118	0	0	76	592	0	4	672	0.357900	0.574900	
47.2529207287737	0.001951	11.183090	2.755800	1283	1165	3484	0	11371	1543	17129	0	0	70	589	0	4	663	0.357900	0.575800	
47.3652521210877	0.006232	11.183810	2.756200	1283	1165	3484	0	11378	1543	17141	0	0	70	590	0	5	665	0.357200	0.576300	
47.4676016215961	0.011725	11.185061	2.757600	1283	1165	3487	0	11390	1543	17163	0	0	72	583	0	6	661	0.356600	0.577300	
47.5698295065793	0.006847	11.185772	2.758000	1283	1165	3488	0	11397	1543	17182	0	0	72	576	0	6	654	0.356100	0.578500	
47.6700670263414	0.005986	11.186416	2.758800	1283	1165	3492	0	11403	1543	17192	0	0	70	574	0	4	648	0.356300	0.578900	
47.7733215631075	0.006779	11.187135	2.759400	1283	1165	3494	0	11410	1543	17203	0	0	64	580	0	3	647	0.356000	0.579300	
47.8752181210765	0.005888	11.187797	2.761000	1283	1165	3495	0	11416	1543	17215	0	0	60	582	0	3	645	0.355600	0.579900	
47.9896170600315	0.002622	11.188114	2.761400	1283	1165	3496	0	11419	1543	17224	0	0	54	583	0	3	640	0.355500	0.580500	
48.0910895307415	0.005913	11.188749	2.762800	1283	1165	3496	0	11425	1544	17237	0	0	58	578	0	1	637	0.355100	0.581200	
48.212640245664	0.000000	11.188749	2.762800	1283	1165	3496	0	11425	1544	17242	0	0	54	577	0	1	632	0.355100	0.581700	
48.3516577348712	0.006474	11.189656	2.763400	1283	1165	3497	0	11434	1544	17258	0	0	56	575	0	1	632	0.354400	0.582400	
48.4610399167339	0.007314	11.190433	2.763200	1283	1165	3499	0	11442	1544	17270	0	0	58	573	0	1	632	0.354000	0.582800	
48.56747230894	0.003758	11.190853	2.763600	1283	1165	3499	0	11446	1544	17277	0	0	62	570	0	1	633	0.353600	0.583100	
48.6789410180982	0.010765	11.192086	2.764200	1283	1165	3502	0	11458	1544	17300	0	0	64	562	0	2	628	0.353000	0.584200	
48.7896757470463	0.008128	11.193002	2.764800	1283	1165	3503	0	11467	1544	17318	0	0	66	558	0	2	626	0.352300	0.585100	
48.895270683712	0.007576	11.193842	2.766000	1283	1165	3505	0	11475	1544	17330	0	0	66	557	0	3	626	0.351900	0.585500	
49.0153292043483	0.006663	11.194664	2.766200	1283	1165	3506	0	11483	1544	17346	0	0	68	553	0	3	624	0.351300	0.586300	
49.1335563707805	0.005075	11.195245	2.766600	1283	1165	3506	0	11489	1544	17357	0	0	70	552	0	3	625	0.350700	0.586800	
49.2337602729782	0.005988	11.195834	2.766000	1283	1165	3506	0	11495	1544	17369	0	0	70	551	0	4	625	0.350100	0.587400	
49.337486569643	0.007713	11.196665	2.767000	1283	1165	3509	0	11503	1544	17384	0	0	68	547	0	5	620	0.349900	0.588100	
49.4394539657045	0.006865	11.197384	2.767600	1283	1165	3511	0	11510	1544	17399	0	0	62	549	0	4	615	0.349600	0.588900	
49.5615654877676	0.006551	11.198196	2.767800	1283	1165	3512	0	11518	1544	17414	0	0	64	546	0	4	614	0.349000	0.589600	
49.6906087364995	0.005425	11.198915	2.768800	1283	1165	3513	0	11525	1544	17432	0	0	64	542	0	2	608	0.348500	0.590700	
49.7968376273387	0.006590	11.199598	2.769000	1283	1165	3515	0	11532	1544	17442	0	0	68	538	0	2	608	0.348200	0.591000	
49.9031983256839	0.008462	11.200504	2.768600	1283	1165	3515	0	11541	1544	17460	0	0	76	528	0	4	608	0.347300	0.591900	
50.020169396292	0.005129	11.201112	2.769000	1283	1165	3519	0	11547	1545	17470	0	0	70	528	0	2	600	0.347700	0.592300	
50.1281360345561	0.007410	11.201879	2.769200	1283	1165	3519	0	11555	1545	17485	0	0	74	524	0	3	601	0.346900	0.593000	
50.2335455710379	0.006641	11.202625	2.769800	1283	1165	3520	0	11562	1545	17497	0	0	72	525	0	4	601	0.346400	0.593500	
50.3341806442815	0.005962	11.203241	2.770800	1283	1165	3524	0	11568	1545	17502	0	0	64	533	0	3	600	0.346600	0.593400	
50.4487304368912	0.009603	11.204379	2.772200	1283	1165	3527	0	11579	1545	17515	0	0	74	527	0	2	603	0.346100	0.593600	
50.5505026410154	0.003930	11.204762	2.772200	1283	1165	3528	0	11583	1545	17525	0	0	70	527	0	2	599	0.345900	0.594200	
50.6635508897975	0.007077	11.205557	2.772400	1283	1165	3529	0	11591	1545	17545	0	0	72	518	0	3	593	0.345300	0.595400	
50.7646471155341	0.005935	11.206217	2.773000	1283	1165	3532	0	11597	1545	17556	0	0	72	512	0	4	588	0.345300	0.595900	
50.8674340165822	0.003892	11.206628	2.773800	1283	1165	3532	0	11601	1545	17567	0	0	68	513	0	4	585	0.344900	0.596600	
50.9782915624311	0.006314	11.207310	2.774000	1283	1165	3532	0	11608	1545	17585	0	0	68	508	0	5	581	0.344200	0.597700	
51.0818136813317	0.004830	11.207823	2.775000	1283	1165	3536	0	11613	1545	17593	0	0	64	507	0	4	575	0.344500	0.598000	
51.1825334664793	0.003971	11.208251	2.775600	1283	1165	3537	0	11617	1545	17601	0	0	60	510	0	3	573	0.344300	0.598400	
51.2957201565899	0.005301	11.208858	2.775000	1283	1165	3537	0	11623	1545	17615	0	0	54	514	0	3	571	0.343700	0.599200	
51.3959979887051	0.008975	11.209755	2.775400	1283	1165	3539	0	11632	1545	17627	0	0	48	521	0	4	573	0.343200	0.599500	
51.5121098981955	0.005167	11.210352	2.775200	1283	1165	3541	0	11638	1545	17640	0	0	50	514	0	4	568	0.343000	0.600200	
51.6284515873713	0.006876	11.211173	2.775800	1283	1165	3543	0	11646	1546	17653	0	0	52	512	0	1	565	0.342800	0.600700	
51.7287197523174	0.008976	11.212105	2.776200	1283	1165	3544	0	11655	1546	17666	0	0	58	508	0	2	568	0.342100	0.601100	
51.8363573049473	0.003716	11.212506	2.776000	1283	1165	3544	0	11659	1546	17678	0	0	58	504	0	2	564	0.341700	0.601900	
51.9448713851962	0.007372	11.213336	2.776200	1283	1165	3550	0	11667	1546	17693	0	0	46	505	0	2	553	0.342100	0.602600	
52.048429821694	0.007725	11.214192	2.777400	1283	1165	3550	0	11675	1546	17707	0	0	52	501	0	2	555	0.341300	0.603200	
52.1516916242233	0.010653	11.215293	2.777800	1283	1165	3553	0	11686	1546	17723	0	0	54	500	0	1	555	0.340800	0.603700	
52.2541275876194	0.008786	11.216234	2.778400	1283	1165	3554	0	11695	1546	17737	0	0	58	498	0	1	557	0.340100	0.604200	
52.3620237950985	0.001854	11.216421	2.778400	1283	1165	3554	0	11697	1546	17747	0	0	58	492	0	1	551	0.339900	0.605000	
52.4624533997166	0.005974	11.217018	2.778800	1283	1165	3557	0	11703	1546	17757	0	0	56	490	0	1	547	0.339900	0.605400	
52.5633526204202	0.008920	11.217888	2.778400	1283	1165	3557	0	11712	1546	17771	0	0	66	482	0	3	551	0.339000	0.605900	
52.6702277841019	0.006550	11.218578	2.777400	1283	1165	3558	0	11719	1546	17783	0	0	70	477	0	4	551	0.338500	0.606400	
52.7772118995415	0.000935	11.218672	2.777400	1283	1165	3561	0	11720	1546	17792	0	0	62	472	0	4	538	0.339000	0.607200	
52.8779284127696	0.005957	11.219278	2.777800	1283	1165	3563	0	11726	1546	17800	0	0	62	471	0	5	538	0.338800	0.607400	
52.9800725701576	0.005874	11.219866	2.777600	1283	1165	3563	0	11732	1546	17814	0	0	66	464	0	6	536	0.338200	0.608200	
53.0851349230973	0.007615	11.220695	2.777800	1283	1165	3564	0	11740	1546	17828	0	0	70	459	0	7	536	0.337600	0.608800	
53.1852944415282	0.012979	11.222010	2.779400	1283	1165	3566	0	11753	1546	17842	0	0	78	458	0	8	544	0.336700	0.608900	
53.3108454819452	0.007168	11.222941	2.780000	1283	1165	3568	0	11762	1546	17855	0	0	84	453	0	8	545	0.336200	0.609300	
53.4109160118347	0.002998	11.223239	2.779800	1283	1165	3568	0	11765	1546	17862	0	0	86	450	0	8	544	0.335900	0.609700	
53.5181834905851	0.009322	11.224246	2.780600	1283	1165	3569	0	11775	1548	17875	0	0	88	450	0	7	545	0.335500	0.610000	
53.6195090640022	0.002961	11.224562	2.781400	1283	1165	3571	0	11778	1549	17882	0	0	80	453	0	5	538	0.335800	0.610400	
53.7217800730566	0.010756	11.225689	2.782200	1283	1165	3573	0	11789	1549	17898	0	0	78	458	0	4	540	0.335100	0.610900	
53.8263429982443	0.005738	11.226277	2.783000	1283	1165	3574	0	11795	1550	17911	0	0	76	456	0	3	535	0.334900	0.611600	
53.9457354385127	0.006701	11.227079	2.783600	1283	1165	3575	0	11803	1550	17923	0	0	74	460	0	3	537	0.334300	0.612000	
54.0620489978636	0.003439	11.227480	2.783400	1283	1165	3575	0	11807	1550	17933	0	0	76	455	0	4	535	0.333900	0.612600	
54.1660343033373	0.007693	11.228290	2.783600	1283	1165	3576	0	11815	1551	17946	0	0	80	450	0	4	534	0.333500	0.613100	
54.2761367917286	0.008174	11.229230	2.784400	1283	1165	3579	0	11824	1551	17965	0	0	78	446	0	3	527	0.333200	0.614100	
54.3783292747836	0.001957	11.229435	2.785000	1283	1165	3580	0	11826	1551	17978	0	0	72	442	0	2	516	0.333200	0.615200	
54.4792925044778	0.008914	11.230321	2.785200	1283	1165	3582	0	11835	1551	17994	0	0	76	437	0	1	514	0.332700	0.615900	
54.5834777028485	0.002879	11.230637	2.785200	1283	1165	3583	0	11838	1551	18002	0	0	76	432	0	2	510	0.332600	0.616400	
54.6843405228272	0.005949	11.231287	2.786800	1283	1165	3586	0	11844	1551	18010	0	0	76	430	0	2	508	0.332600	0.616600	
54.785996844756	0.004919	11.231808	2.787200	1283	1165	3589	0	11849	1551	18023	0	0	72	425	0	2	499	0.332700	0.617400	
54.8922086608731	0.007532	11.232582	2.786600	1283	1165	3590	0	11857	1551	18036	0	0	78	420	0	2	500	0.332100	0.617900	
55.0011286511992	0.003672	11.232992	2.787200	1283	1165	3590	0	11861	1551	18045	0	0	78	419	0	2	499	0.331700	0.618400	
55.1115893335834	0.004526	11.233503	2.787000	1283	1165	3591	0	11866	1551	18057	0	0	78	415	0	2	495	0.331400	0.619100	
55.225267833295	0.011436	11.234808	2.789000	1283	1165	3596	0	11879	1551	18078	0	0	72	416	0	2	490	0.331100	0.619900	
55.3274574654676	0.005871	11.235448	2.789800	1283	1165	3596	0	11885	1552	18089	0	0	80	408	0	1	489	0.330700	0.620400	
55.4303514026809	0.008747	11.236378	2.790200	1283	1165	3598	0	11894	1552	18104	0	0	80	407	0	1	488	0.330200	0.621000	
55.5451247707796	0.006970	11.237188	2.791200	1283	1165	3602	0	11902	1552	18117	0	0	76	404	0	3	483	0.330200	0.621500	
55.6976290829247	0.005246	11.237962	2.791600	1283	1165	3603	0	11910	1552	18128	0	0	78	404	0	4	486	0.329600	0.621800	
55.8033961044388	0.003782	11.238354	2.791800	1283	1165	3604	0	11914	1552	18136	0	0	78	402	0	4	484	0.329400	0.622200	
55.9079786854498	0.006693	11.239044	2.792200	1283	1165	3605	0	11921	1552	18145	0	0	82	401	0	4	487	0.328900	0.622400	
56.009932076736	0.006866	11.239742	2.792400	1283	1165	3607	0	11928	1552	18162	0	0	84	393	0	3	480	0.328600	0.623400	
56.1516567135777	0.005645	11.240569	2.793000	1283	1165	3609	0	11936	1552	18172	0	0	90	387	0	5	482	0.328200	0.623600	
56.2539713973259	0.005864	11.241192	2.794200	1283	1165	3611	0	11942	1552	18184	0	0	84	388	0	6	478	0.328000	0.624200	
56.3619253695627	0.003705	11.241592	2.794000	1283	1165	3612	0	11946	1553	18192	0	0	88	382	0	4	474	0.328000	0.624600	
56.4782567327554	0.004298	11.242095	2.794200	1283	1165	3615	0	11951	1553	18200	0	0	84	382	0	4	470	0.328100	0.624900	
56.6048930086433	0.003948	11.242615	2.795600	1283	1165	3617	0	11956	1553	18206	0	0	82	384	0	4	470	0.328000	0.625000	
56.7149962344791	0.005449	11.243229	2.795600	1283	1165	3620	0	11962	1553	18216	0	0	76	386	0	4	466	0.328000	0.625400	
56.8221339604597	0.006534	11.243954	2.796400	1283	1165	3622	0	11969	1553	18225	0	0	80	382	0	5	467	0.327700	0.625600	
56.9270545457366	0.008578	11.244839	2.796200	1283	1165	3623	0	11978	1553	18238	0	0	82	383	0	5	470	0.327000	0.626000	
57.0312712943394	0.002879	11.245128	2.796200	1283	1165	3623	0	11981	1553	18245	0	0	76	389	0	4	469	0.326700	0.626400	
57.1322787919601	0.004950	11.245630	2.797000	1283	1165	3627	0	11986	1553	18255	0	0	66	391	0	4	461	0.327000	0.626900	
57.246586090224	0.006124	11.246337	2.797800	1283	1165	3629	0	11993	1553	18267	0	0	62	393	0	4	459	0.326700	0.627400	
57.3468602126656	0.002992	11.246626	2.798200	1283	1165	3630	0	11996	1553	18275	0	0	56	392	0	7	455	0.326600	0.627900	
57.4583162223917	0.004486	11.247155	2.799000	1283	1165	3632	0	12001	1553	18283	0	0	54	392	0	7	453	0.326500	0.628200	
57.5863207711471	0.003125	11.247555	2.798800	1283	1165	3632	0	12005	1554	18291	0	0	58	387	0	6	451	0.326300	0.628600	
57.6897424201161	0.006768	11.248244	2.798800	1283	1165	3633	0	12012	1554	18301	0	0	60	388	0	5	453	0.325800	0.628900	
57.7903065058346	0.003978	11.248689	2.799400	1283	1165	3633	0	12016	1554	18308	0	0	58	391	0	5	454	0.325400	0.629200	
57.9047202568379	0.002622	11.248969	2.799000	1283	1165	3634	0	12019	1554	18315	0	0	60	385	0	6	451	0.325300	0.629600	
58.0068784065456	0.004894	11.249462	2.799000	1283	1165	3637	0	12024	1554	18325	0	0	58	382	0	5	445	0.325400	0.630100	
58.1328304058526	0.002382	11.249787	2.799800	1283	1165	3640	0	12027	1555	18331	0	0	54	382	0	1	437	0.325900	0.630400	
58.2492128568026	0.006015	11.250520	2.801000	1283	1165	3642	0	12034	1555	18341	0	0	52	383	0	2	437	0.325600	0.630700	
58.3536296544555	0.002873	11.250827	2.801600	1283	1165	3643	0	12037	1555	18348	0	0	46	387	0	1	434	0.325500	0.631100	
58.4590026305586	0.008541	11.251729	2.801800	1283	1165	3643	0	12046	1555	18365	0	0	58	376	0	1	435	0.324600	0.631900	
58.5681363968705	0.004582	11.252231	2.802000	1283	1165	3644	0	12051	1555	18374	0	0	62	369	0	3	434	0.324300	0.632300	
58.6698451167119	0.004916	11.252742	2.801600	1283	1165	3645	0	12056	1555	18386	0	0	62	365	0	3	430	0.324000	0.633000	
58.7702643431041	0.004979	11.253235	2.801400	1283	1165	3646	0	12061	1555	18400	0	0	60	361	0	3	424	0.323700	0.633900	
58.8728223111942	0.006825	11.253906	2.800800	1283	1165	3648	0	12068	1555	18411	0	0	62	359	0	2	423	0.323400	0.634300	
