Apothesis build on Wed Mar 22 11:03:20 2023
-------------------------------------------------

End time 1000.000000 sec
Temperature 1000.000000 K
Pressure 101325.000000 P
Random init num 0
Lattice SimpleCubic 100 100 
 
Processes
CO + * -> CO* constant 0.3000000000000000166533453694 
CO* + O* -> CO2* constant 1.e+15 
O2 + 2* -> 2O* constant 0.1749999999999999958366636576 all 


********************************************************************
Time (s)	Growth rate (ML/s)	RMS (-)	Micro-roughness (-)	O2 + 2* -> 2O* (4 N)	O2 + 2* -> 2O* (3 N)	O2 + 2* -> 2O* (2 N)	O2 + 2* -> 2O* (1 N)	CO* + O* -> CO2*	O2 + 2* -> 2O* (0 N)	CO + * -> CO*	O2 + 2* -> 2O* (4 N) (class size)	O2 + 2* -> 2O* (3 N) (class size)	O2 + 2* -> 2O* (2 N) (class size)	O2 + 2* -> 2O* (1 N) (class size)	CO* + O* -> CO2* (class size)	O2 + 2* -> 2O* (0 N) (class size)	CO + * -> CO* (class size)	O* (coverage)	CO* (coverage)	
1.50390051265655	0.100288	10.230875	1.656000	1170	1042	756	404	2220	0	2798	20	239	931	2075	0	1633	4898	0.452400	0.057800	
1.60412116752605	0.093793	10.240596	1.675000	1172	1054	797	442	2314	0	2924	10	209	846	1969	0	1740	4774	0.461600	0.061000	
1.70448283533512	0.104622	10.251434	1.694200	1173	1063	819	473	2419	0	3076	11	176	796	1952	0	1771	4706	0.463700	0.065700	
1.80475830358057	0.104712	10.262290	1.713000	1173	1073	847	504	2524	0	3231	7	154	747	1912	0	1803	4623	0.467000	0.070700	
1.90485596699296	0.100901	10.272736	1.730400	1175	1083	867	536	2625	0	3358	5	127	707	1873	0	1858	4570	0.469700	0.073300	
2.00524955630533	0.080682	10.281099	1.742600	1176	1087	884	565	2706	0	3477	6	120	666	1844	0	1875	4511	0.471800	0.077100	
2.10563652169947	0.107584	10.292201	1.761400	1176	1095	904	594	2814	0	3618	5	110	630	1806	0	1921	4472	0.472400	0.080400	
2.20614302917034	0.102481	10.302907	1.781200	1176	1103	929	622	2917	0	3763	4	90	587	1760	0	1970	4411	0.474300	0.084600	
2.30625050787468	0.097895	10.313065	1.798000	1176	1105	947	638	3015	0	3899	5	84	567	1754	0	1989	4399	0.471700	0.088400	
2.4066382719883	0.103598	10.323803	1.814400	1176	1111	971	661	3119	0	4033	5	77	562	1725	0	1998	4367	0.471900	0.091400	
2.50666629327588	0.099972	10.334191	1.831000	1178	1115	990	688	3219	0	4168	4	72	527	1682	0	2043	4328	0.472300	0.094900	
2.60784213840692	0.084012	10.342969	1.842800	1179	1119	1012	714	3304	0	4295	3	61	497	1627	0	2077	4265	0.474400	0.099100	
2.7079095597181	0.085942	10.351782	1.853400	1180	1120	1020	740	3390	0	4433	3	69	486	1573	0	2096	4227	0.473000	0.104300	
2.80905433052945	0.100846	10.362345	1.868400	1180	1125	1037	773	3492	0	4576	3	56	470	1560	0	2089	4178	0.473800	0.108400	
2.90947804060695	0.076675	10.370347	1.879200	1180	1126	1056	801	3569	0	4698	1	51	439	1515	0	2108	4114	0.475700	0.112900	
3.00957428430255	0.072930	10.377880	1.891800	1180	1127	1068	822	3642	0	4814	1	46	419	1482	0	2128	4076	0.475200	0.117200	
3.11083654086221	0.079003	10.386193	1.904000	1180	1127	1076	850	3722	0	4949	1	44	405	1454	0	2125	4029	0.474400	0.122700	
3.21217949060249	0.076966	10.394220	1.913400	1180	1128	1085	874	3800	0	5062	0	45	393	1437	0	2129	4004	0.473400	0.126200	
3.31253183249582	0.103635	10.405047	1.932600	1180	1131	1097	913	3904	0	5195	0	39	373	1397	0	2162	3971	0.473800	0.129100	
3.41280861923115	0.065818	10.411839	1.941800	1180	1131	1108	927	3970	0	5311	0	37	371	1377	0	2152	3937	0.472200	0.134100	
3.51318295945835	0.079702	10.420096	1.952200	1180	1134	1121	948	4050	0	5421	0	32	360	1362	0	2159	3913	0.471600	0.137100	
3.61328536652226	0.072925	10.427641	1.961400	1180	1135	1143	963	4123	0	5540	0	32	333	1358	0	2141	3864	0.471900	0.141700	
3.71367290877357	0.083676	10.436451	1.976400	1180	1136	1158	982	4207	0	5649	0	24	307	1342	0	2180	3853	0.470500	0.144200	
3.81433989227183	0.084437	10.445276	1.988600	1180	1138	1172	1007	4292	0	5764	0	22	289	1328	0	2187	3826	0.470200	0.147200	
3.91489133820814	0.087517	10.454406	2.002000	1180	1139	1182	1033	4380	0	5888	0	23	287	1295	0	2199	3804	0.468800	0.150800	
4.01596811040875	0.076180	10.462385	2.012600	1180	1140	1187	1058	4457	0	5996	0	24	289	1262	0	2213	3788	0.467300	0.153900	
4.11635635389854	0.073714	10.470076	2.025200	1180	1140	1196	1083	4531	0	6099	0	21	269	1231	0	2244	3765	0.466700	0.156800	
4.21760225657418	0.061237	10.476474	2.031200	1180	1140	1206	1096	4593	0	6209	0	23	263	1227	0	2220	3733	0.465100	0.161600	
4.31762957662667	0.080978	10.484837	2.040400	1180	1141	1214	1119	4674	0	6327	0	22	248	1238	0	2205	3713	0.463400	0.165300	
4.41771446172382	0.079932	10.493141	2.052000	1180	1142	1224	1132	4754	0	6446	0	24	233	1240	0	2209	3706	0.460200	0.169200	
4.51801663356867	0.064804	10.499919	2.060800	1180	1142	1236	1151	4819	0	6546	0	24	216	1224	0	2210	3674	0.459900	0.172700	
4.61813488564756	0.061927	10.506384	2.070800	1180	1143	1246	1171	4881	0	6653	0	15	203	1195	0	2216	3629	0.459900	0.177200	
4.71938115221673	0.070126	10.513715	2.081000	1180	1144	1255	1184	4952	0	6775	0	14	204	1156	0	2229	3603	0.457400	0.182300	
4.81954631014991	0.078870	10.521887	2.093800	1180	1145	1259	1212	5031	0	6898	0	12	196	1110	0	2254	3572	0.456100	0.186700	
4.9201248039065	0.068603	10.528970	2.100800	1180	1145	1264	1234	5100	0	7010	0	9	188	1099	0	2248	3544	0.454600	0.191000	
5.02040270453799	0.058836	10.535023	2.109000	1180	1147	1268	1256	5159	0	7118	0	10	173	1062	0	2253	3498	0.454300	0.195900	
5.12043825766607	0.064977	10.541689	2.114600	1180	1147	1273	1272	5224	0	7223	0	7	172	1083	0	2219	3481	0.452000	0.199900	
5.22160072452347	0.063265	10.548336	2.124000	1180	1147	1278	1293	5288	0	7316	0	9	173	1085	0	2197	3464	0.450800	0.202800	
5.32162147258509	0.072985	10.555923	2.133600	1180	1147	1281	1314	5361	0	7424	0	10	168	1086	0	2190	3454	0.448300	0.206300	
5.42185888966294	0.059858	10.562069	2.141200	1180	1148	1287	1329	5421	0	7527	0	9	173	1079	0	2166	3427	0.446700	0.210600	
5.5225520696773	0.054621	10.567762	2.147400	1180	1149	1292	1353	5476	0	7619	0	9	164	1057	0	2155	3385	0.447200	0.214300	
5.62287556132413	0.054823	10.573472	2.153600	1180	1149	1300	1370	5531	0	7716	0	10	164	1042	0	2132	3348	0.446700	0.218500	
5.72342512499125	0.066634	10.580444	2.161600	1180	1149	1306	1389	5598	0	7825	0	8	159	1014	0	2142	3323	0.445000	0.222700	
5.82519588759969	0.067799	10.587516	2.169800	1180	1149	1309	1409	5667	0	7916	0	8	165	1008	0	2143	3324	0.442700	0.224900	
5.92556369416188	0.053802	10.593087	2.175800	1180	1151	1313	1422	5721	0	8010	0	8	157	998	0	2137	3300	0.441100	0.228900	
6.02559595667621	0.066978	10.599953	2.183000	1180	1151	1319	1437	5788	0	8118	0	10	165	972	0	2137	3284	0.438600	0.233000	
6.12588827816992	0.059825	10.606168	2.189200	1180	1151	1332	1453	5848	0	8215	0	9	151	975	0	2114	3249	0.438400	0.236700	
6.22602689596259	0.076893	10.614156	2.198000	1180	1153	1337	1474	5925	0	8325	1	5	148	985	0	2098	3237	0.436300	0.240000	
6.32636842008415	0.054813	10.619812	2.204400	1181	1153	1341	1488	5980	0	8429	0	5	140	973	0	2087	3205	0.434600	0.244900	
6.42718454136484	0.053563	10.625300	2.209800	1181	1153	1348	1501	6034	0	8518	0	4	138	958	0	2084	3184	0.433200	0.248400	
6.52843615221861	0.064197	10.632060	2.218200	1181	1153	1357	1518	6099	0	8614	0	3	130	927	0	2106	3166	0.431900	0.251500	
6.62898223806763	0.056690	10.637960	2.225800	1181	1153	1358	1537	6156	0	8706	0	4	130	900	0	2114	3148	0.430200	0.255000	
6.72924685634611	0.061836	10.644388	2.234200	1181	1154	1362	1557	6218	0	8799	0	4	120	858	0	2147	3129	0.429000	0.258100	
6.82939619441608	0.050924	10.649690	2.240600	1181	1154	1365	1571	6269	0	8884	0	3	113	843	0	2153	3112	0.427300	0.261500	
6.93062965652351	0.077050	10.657734	2.248600	1181	1155	1368	1589	6347	0	8987	0	3	125	879	0	2114	3121	0.423900	0.264000	
7.03151988802121	0.058479	10.663817	2.254200	1181	1155	1371	1607	6406	0	9087	0	4	129	864	0	2100	3097	0.422200	0.268100	
7.13160240909719	0.049959	10.668917	2.259000	1181	1155	1377	1625	6456	0	9163	0	7	119	837	0	2110	3073	0.422000	0.270700	
7.23239358283604	0.059529	10.675149	2.266600	1181	1155	1381	1641	6516	0	9249	0	9	115	847	0	2096	3067	0.420000	0.273300	
7.33449632333334	0.050929	10.680543	2.275000	1181	1156	1386	1661	6568	0	9332	0	8	99	828	0	2101	3036	0.420000	0.276400	
7.4380073369219	0.050236	10.685869	2.280200	1181	1156	1388	1675	6620	0	9437	0	7	102	819	0	2075	3003	0.418000	0.281700	
7.53814041719584	0.055926	10.691688	2.287200	1181	1156	1394	1694	6676	0	9532	0	6	97	776	0	2091	2970	0.417400	0.285600	
7.63858454852134	0.051770	10.697065	2.293600	1181	1156	1397	1712	6728	0	9622	0	5	93	775	0	2069	2942	0.416400	0.289400	
7.73970497424575	0.066258	10.703957	2.298600	1181	1157	1399	1727	6795	0	9734	1	4	96	778	0	2049	2928	0.413300	0.293900	
7.84032359824502	0.049693	10.709141	2.306800	1181	1157	1404	1746	6845	0	9816	1	4	102	734	0	2057	2898	0.413100	0.297100	
7.94154960664877	0.042479	10.713543	2.308800	1181	1157	1406	1762	6888	0	9893	1	5	102	749	0	2014	2871	0.412400	0.300500	
8.0447524635437	0.039728	10.717738	2.312200	1182	1157	1412	1769	6929	0	9979	0	4	98	724	0	2013	2839	0.411100	0.305000	
8.14621199833998	0.048295	10.722817	2.319800	1182	1157	1416	1783	6978	0	10056	0	6	92	700	0	2026	2824	0.409800	0.307800	
8.2463956518032	0.045916	10.727581	2.326600	1182	1158	1420	1798	7024	0	10127	0	4	86	706	0	2009	2805	0.409200	0.310300	
8.34647012952128	0.035973	10.731291	2.331000	1182	1159	1420	1811	7060	0	10207	0	4	82	682	0	2001	2769	0.408400	0.314700	
8.44703521648842	0.041764	10.735642	2.336600	1182	1160	1424	1823	7102	0	10278	0	2	83	668	0	1995	2748	0.407600	0.317600	
8.5474673768792	0.044806	10.740284	2.340600	1182	1160	1428	1833	7147	0	10366	0	2	83	656	0	1981	2722	0.405900	0.321900	
8.64760833982306	0.057918	10.746204	2.345600	1182	1160	1430	1845	7205	0	10459	0	3	85	671	0	1958	2717	0.402900	0.325400	
8.74892944765852	0.056257	10.752014	2.348600	1182	1160	1432	1860	7262	0	10551	0	5	98	665	0	1937	2705	0.400600	0.328900	
8.85080165126687	0.042210	10.756389	2.351400	1182	1160	1435	1865	7305	0	10631	0	4	88	678	0	1925	2695	0.397900	0.332600	
8.95212964187546	0.041450	10.760692	2.355600	1182	1160	1438	1873	7347	0	10709	0	3	88	649	0	1939	2679	0.395900	0.336200	
9.05334251812732	0.038533	10.764748	2.362600	1182	1161	1442	1884	7386	0	10779	0	2	79	624	0	1950	2655	0.395200	0.339300	
9.15651874918705	0.050399	10.770088	2.368000	1182	1161	1444	1897	7438	0	10864	0	6	78	624	0	1936	2644	0.393000	0.342600	
9.25744390833388	0.043597	10.774665	2.373200	1182	1161	1451	1906	7482	0	10939	1	5	79	611	0	1929	2625	0.391800	0.345700	
9.35797126205147	0.049738	10.779796	2.379000	1182	1161	1454	1917	7532	0	11030	1	5	70	613	0	1917	2606	0.389600	0.349800	
9.45927204797377	0.048371	10.784799	2.381800	1182	1161	1455	1935	7581	0	11102	0	6	73	618	0	1897	2594	0.388500	0.352100	
9.55952353349316	0.058852	10.790922	2.389000	1182	1161	1457	1947	7640	0	11193	0	6	80	612	0	1895	2593	0.385400	0.355300	
9.66379741638238	0.054664	10.796754	2.394000	1182	1161	1459	1960	7697	0	11284	0	5	83	625	0	1873	2586	0.382700	0.358700	
9.76471976594314	0.045580	10.801551	2.401800	1182	1161	1462	1977	7743	0	11350	0	5	76	625	0	1866	2572	0.382100	0.360700	
9.86559671126646	0.043617	10.806031	2.405000	1182	1161	1470	1986	7787	0	11428	0	3	77	615	0	1853	2548	0.381100	0.364100	
9.96657473681478	0.058429	10.812104	2.412400	1182	1161	1474	2000	7846	0	11516	0	4	72	606	0	1860	2542	0.378800	0.367000	
10.0669380571292	0.042844	10.816520	2.416400	1182	1162	1480	2010	7889	0	11598	0	4	63	590	0	1855	2512	0.377900	0.370900	
10.1709809560246	0.041329	10.820961	2.422000	1182	1162	1481	2023	7932	0	11674	0	3	52	581	0	1858	2494	0.376400	0.374200	
10.2713176533267	0.040862	10.825225	2.425600	1182	1162	1482	2035	7973	0	11739	0	4	60	586	0	1835	2485	0.374900	0.376600	
10.3729126169022	0.043309	10.829714	2.428800	1182	1162	1484	2039	8017	0	11823	0	6	66	560	0	1845	2477	0.371700	0.380600	
10.4747054443442	0.039295	10.833804	2.432200	1182	1162	1485	2046	8057	0	11902	0	5	68	579	0	1810	2462	0.369300	0.384500	
10.5749874089786	0.026924	10.836577	2.435000	1182	1163	1486	2061	8084	0	11972	0	3	62	561	0	1786	2412	0.370000	0.388800	
10.675553733059	0.044747	10.841222	2.439800	1182	1164	1488	2071	8129	0	12042	0	2	64	564	0	1776	2406	0.368100	0.391300	
10.7758893416315	0.039866	10.845382	2.444000	1182	1164	1489	2085	8169	0	12103	0	1	61	553	0	1780	2395	0.367100	0.393400	
10.8764123693996	0.031834	10.848691	2.448800	1182	1164	1490	2094	8201	0	12163	0	1	60	549	0	1769	2379	0.365900	0.396200	
10.9780351256939	0.042313	10.853129	2.453200	1182	1164	1492	2104	8244	0	12226	0	3	56	549	0	1770	2378	0.364000	0.398200	
11.079296225784	0.030614	10.856284	2.456000	1182	1164	1494	2108	8275	0	12302	0	4	51	542	0	1755	2352	0.362100	0.402700	
11.1813913365366	0.037220	10.860198	2.459400	1182	1164	1495	2120	8313	0	12372	0	4	46	524	0	1758	2332	0.360900	0.405900	
11.2825044435308	0.046483	10.865017	2.463800	1182	1164	1496	2129	8360	0	12456	0	3	43	509	0	1767	2322	0.358200	0.409600	
11.3838746643643	0.033540	10.868459	2.466400	1182	1164	1498	2139	8394	0	12507	0	4	41	508	0	1762	2315	0.357200	0.411300	
11.4842602016703	0.031877	10.871771	2.468800	1182	1165	1501	2146	8426	0	12571	0	2	40	492	0	1759	2293	0.356200	0.414500	
11.5845494682322	0.043873	10.876332	2.471800	1182	1165	1501	2149	8470	0	12662	0	1	45	499	0	1739	2284	0.352400	0.419200	
11.684823596922	0.034904	10.879867	2.474000	1182	1165	1503	2157	8505	0	12729	0	1	42	489	0	1735	2267	0.350900	0.422400	
11.7852710634	0.024889	10.882435	2.475400	1182	1165	1504	2161	8530	0	12787	0	0	42	490	0	1717	2249	0.349400	0.425700	
11.8878501664742	0.043869	10.887107	2.480800	1182	1165	1509	2168	8575	0	12859	0	0	39	482	0	1722	2243	0.347300	0.428400	
11.9884590811449	0.031806	10.890395	2.484800	1182	1165	1510	2177	8607	0	12927	0	0	42	452	0	1725	2219	0.346100	0.432000	
12.0887615832828	0.045861	10.895159	2.492400	1182	1165	1511	2193	8653	0	13000	0	0	35	458	0	1711	2204	0.344900	0.434700	
12.1892622631098	0.034826	10.898835	2.496000	1182	1165	1514	2204	8688	0	13058	0	0	35	448	0	1705	2188	0.344200	0.437000	
12.2925675490372	0.033880	10.902500	2.501400	1182	1165	1515	2212	8723	0	13120	0	0	33	442	0	1703	2178	0.342500	0.439700	
12.3930551117677	0.024879	10.905109	2.504000	1182	1165	1516	2220	8748	0	13178	0	0	34	422	0	1696	2152	0.341800	0.443000	
12.494800879789	0.032434	10.908506	2.505400	1182	1165	1517	2227	8781	0	13249	0	1	33	435	0	1662	2131	0.340100	0.446800	
12.5963953741571	0.029529	10.911595	2.507000	1182	1165	1518	2237	8811	0	13315	0	1	35	415	0	1652	2103	0.339300	0.450400	
12.6976234352342	0.038527	10.915576	2.511000	1182	1165	1520	2245	8850	0	13378	0	1	38	417	0	1642	2098	0.337400	0.452800	
12.799194012388	0.034459	10.919116	2.511400	1182	1165	1522	2251	8885	0	13442	0	2	33	422	0	1631	2088	0.335500	0.455700	
12.9024058007036	0.030035	10.922262	2.513600	1182	1165	1522	2260	8916	0	13509	0	2	30	400	0	1633	2065	0.334200	0.459300	
13.0053760008379	0.024279	10.924820	2.515600	1182	1165	1523	2262	8941	0	13568	0	2	32	388	0	1628	2050	0.332300	0.462700	
13.1066571446049	0.031595	10.928069	2.517200	1182	1166	1525	2268	8973	0	13631	0	0	31	378	0	1624	2033	0.330900	0.465800	
13.2072344938953	0.033805	10.931574	2.520200	1182	1166	1528	2279	9007	0	13686	0	0	22	370	0	1626	2018	0.330300	0.467900	
13.3083020753548	0.034630	10.935154	2.523200	1182	1166	1528	2288	9042	0	13742	0	0	27	362	0	1625	2014	0.328600	0.470000	
13.4098616835591	0.034463	10.938725	2.524600	1182	1166	1528	2293	9077	0	13807	0	1	29	377	0	1602	2009	0.326100	0.473000	
13.5133451933467	0.037687	10.942742	2.528600	1182	1166	1528	2305	9116	0	13872	0	0	27	380	0	1591	1998	0.324600	0.475600	
13.6154994912224	0.026431	10.945460	2.531000	1182	1166	1528	2311	9143	0	13932	0	1	28	363	0	1588	1980	0.323100	0.478900	
13.715840416415	0.039864	10.949598	2.533800	1182	1166	1530	2323	9183	0	14001	0	1	26	345	0	1591	1963	0.321900	0.481800	
13.8189529703808	0.024245	10.952114	2.534000	1182	1166	1530	2328	9208	0	14059	0	1	31	345	0	1568	1945	0.320400	0.485100	
13.9226395159847	0.023147	10.954542	2.535600	1182	1166	1532	2333	9232	0	14116	0	1	31	333	0	1557	1922	0.319400	0.488400	
14.0230115870603	0.027896	10.957399	2.537600	1182	1167	1533	2339	9260	0	14162	0	1	32	339	0	1544	1916	0.318200	0.490200	
14.1262578259066	0.030025	10.960680	2.542000	1182	1167	1533	2344	9291	0	14231	0	0	34	344	0	1521	1899	0.316100	0.494000	
14.2422412833198	0.019830	10.963029	2.543600	1182	1167	1534	2348	9314	0	14283	0	0	37	338	0	1508	1883	0.314800	0.496900	
14.3422495735473	0.027998	10.965893	2.547400	1182	1167	1535	2356	9342	0	14342	0	0	35	330	0	1497	1862	0.313800	0.500000	
14.4427449389054	0.031842	10.969102	2.547400	1182	1167	1535	2361	9374	0	14407	0	1	35	331	0	1484	1851	0.311600	0.503300	
14.5433866676464	0.025834	10.971800	2.549600	1182	1167	1536	2366	9400	0	14462	0	1	31	321	0	1483	1836	0.310200	0.506200	
14.6468909254641	0.032849	10.975290	2.552200	1182	1167	1537	2374	9434	0	14522	0	0	33	314	0	1479	1826	0.308600	0.508800	
14.7484619605758	0.022644	10.977636	2.553800	1182	1167	1540	2379	9457	0	14575	0	0	33	308	0	1462	1803	0.307900	0.511800	
14.8490609764653	0.036780	10.981393	2.555800	1182	1167	1540	2390	9494	0	14644	0	1	33	317	0	1435	1786	0.306400	0.515000	
14.9493342812273	0.030916	10.984612	2.558800	1182	1167	1542	2396	9525	0	14694	0	1	33	323	0	1425	1782	0.304900	0.516900	
15.0547007314864	0.026574	10.987552	2.562600	1182	1167	1544	2401	9553	0	14747	0	1	30	329	0	1411	1771	0.303500	0.519400	
15.1629497921053	0.024942	10.990278	2.562200	1182	1167	1545	2408	9580	0	14801	0	0	29	334	0	1392	1755	0.302400	0.522100	
15.2647351087254	0.021614	10.992516	2.563800	1182	1167	1547	2410	9602	0	14847	0	0	29	344	0	1372	1745	0.301000	0.524500	
15.3656165530985	0.034694	10.996158	2.567400	1182	1167	1548	2418	9637	0	14910	0	1	34	339	0	1360	1734	0.299300	0.527300	
15.4721197246592	0.033802	10.999805	2.568800	1182	1167	1550	2421	9673	0	14964	0	2	38	344	0	1358	1742	0.296700	0.529100	
15.5730497214648	0.021797	11.002068	2.571200	1182	1167	1551	2429	9695	0	15009	0	3	32	339	0	1349	1723	0.296300	0.531400	
15.6757655253034	0.027260	11.004967	2.573000	1182	1167	1554	2435	9723	0	15059	0	4	24	334	0	1349	1711	0.295300	0.533600	
15.7761372470406	0.026900	11.007715	2.574200	1182	1167	1554	2441	9750	0	15112	0	4	28	334	0	1334	1700	0.293800	0.536200	
15.876935204918	0.034723	11.011281	2.577400	1182	1167	1554	2450	9785	0	15166	0	4	27	342	0	1325	1698	0.292100	0.538100	
15.9771412593313	0.031934	11.014504	2.579000	1182	1167	1556	2453	9817	0	15228	0	4	26	350	0	1310	1690	0.289900	0.541100	
16.077172460628	0.030990	11.017595	2.580200	1182	1167	1557	2464	9848	0	15283	0	3	27	355	0	1288	1673	0.289200	0.543500	
16.1781400056858	0.020799	11.019769	2.582600	1182	1167	1559	2471	9869	0	15333	0	2	25	322	0	1298	1647	0.288900	0.546400	
16.2787304097901	0.020877	11.021887	2.582200	1182	1167	1559	2472	9890	0	15391	0	1	27	325	0	1276	1629	0.287000	0.550100	
16.379875952945	0.023728	11.024373	2.585000	1182	1167	1559	2480	9914	0	15437	0	1	26	311	0	1277	1615	0.286200	0.552300	
16.4815297524646	0.015740	11.026033	2.586400	1182	1167	1560	2484	9930	0	15485	0	1	25	301	0	1262	1589	0.285600	0.555500	
16.5828921436415	0.030583	11.029202	2.589600	1182	1167	1560	2490	9961	0	15536	0	1	24	311	0	1252	1588	0.283700	0.557500	
16.6838164643477	0.016844	11.030902	2.589800	1182	1167	1560	2494	9978	0	15573	0	1	27	309	0	1240	1577	0.282800	0.559500	
16.7840240343223	0.020957	11.033046	2.591800	1182	1167	1560	2499	9999	0	15626	0	1	24	295	0	1236	1556	0.281700	0.562700	
16.8856302187644	0.017715	11.034849	2.592600	1182	1167	1561	2501	10017	0	15675	0	3	21	291	0	1222	1537	0.280500	0.565800	
16.9874210548761	0.019648	11.036888	2.594000	1182	1167	1563	2503	10037	0	15725	0	2	17	282	0	1218	1519	0.279300	0.568800	
17.0937534370712	0.021630	11.039239	2.596200	1182	1168	1564	2504	10060	0	15777	0	1	14	285	0	1207	1507	0.277600	0.571700	
17.1940931874269	0.021926	11.041485	2.597200	1182	1168	1565	2510	10082	0	15822	0	1	17	279	0	1195	1492	0.276800	0.574000	
17.2970936391874	0.025243	11.044139	2.598800	1182	1168	1565	2515	10108	0	15876	0	1	18	285	0	1176	1480	0.275200	0.576800	
17.3982416526291	0.019773	11.046149	2.600800	1182	1168	1568	2517	10128	0	15924	0	1	17	283	0	1161	1462	0.274200	0.579600	
17.4995606834178	0.024675	11.048751	2.603800	1182	1168	1570	2527	10153	0	15960	0	1	16	283	0	1152	1452	0.274100	0.580700	
17.600732304975	0.024710	11.051326	2.606600	1182	1168	1572	2535	10178	0	16006	0	1	12	279	0	1144	1436	0.273600	0.582800	
17.7020068145128	0.015799	11.052981	2.608800	1182	1168	1572	2538	10194	0	16053	0	1	12	263	0	1139	1415	0.272600	0.585900	
17.8055614213301	0.018348	11.054931	2.610600	1182	1168	1572	2544	10213	0	16091	0	1	11	257	0	1134	1403	0.271900	0.587800	
17.9061684630806	0.017891	11.056776	2.611600	1182	1168	1572	2547	10231	0	16116	0	1	14	265	0	1128	1408	0.270700	0.588500	
18.0114048285842	0.018055	11.058770	2.613200	1182	1168	1573	2551	10250	0	16155	0	1	14	263	0	1119	1397	0.269800	0.590500	
18.1123979892908	0.020793	11.060891	2.614400	1182	1168	1574	2555	10271	0	16191	0	1	13	259	0	1120	1393	0.268700	0.592000	
18.2126894782387	0.014956	11.062378	2.614600	1182	1168	1574	2559	10286	0	16221	0	1	13	259	0	1112	1385	0.268000	0.593500	
18.3129253542508	0.018955	11.064389	2.616400	1182	1168	1575	2562	10305	0	16265	0	0	12	258	0	1101	1371	0.266900	0.596000	
18.4175144761639	0.018166	11.066273	2.616000	1182	1168	1575	2562	10324	0	16321	0	0	15	256	0	1082	1353	0.265000	0.599700	
18.5240233708906	0.020656	11.068478	2.616800	1182	1168	1575	2566	10346	0	16367	0	0	15	246	0	1082	1343	0.263600	0.602100	
18.6256133994863	0.027562	11.071260	2.617000	1182	1168	1575	2569	10374	0	16413	0	0	14	246	0	1087	1347	0.261400	0.603900	
18.7275689258466	0.022559	11.073613	2.618800	1182	1168	1575	2577	10397	0	16457	0	0	14	238	0	1081	1333	0.260700	0.606000	
